,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
604,Ryan Murray,CBJ,D,60,1099.9833333333,2,9,5,4,11,25.00,52,3.85,2.84,110,71,34,10,2,7,24,12,12,0,0,0,18,8,23,46,96,0,0,-
605,Alex Galchenyuk,MTL,C,61,971.71666666667,17,27,16,11,44,73.33,104,16.35,11.38,198,150,109,51,7,15,24,11,11,0,0,7,34,17,36,84,32,274,368,42.68
606,Morgan Rielly,TOR,D,76,1684.8166666667,6,21,14,7,27,38.03,171,3.51,9.34,352,249,98,20,6,9,21,9,8,1,0,12,76,34,46,113,120,0,0,-
607,Hampus Lindholm,ANA,D,66,1481.6666666667,6,14,5,9,20,30.77,94,6.38,5.51,203,132,65,11,3,13,36,18,18,0,0,12,63,18,98,119,94,2,0,100.00
608,Nail Yakupov,STL,R,40,425.88333333333,3,6,3,3,9,52.94,35,8.57,3.27,68,53,37,15,3,3,14,7,7,0,0,9,3,11,32,31,8,0,0,-
609,Matt Dumba,MIN,D,76,1544.7666666667,11,23,10,13,34,36.96,131,8.40,8.19,292,180,75,17,3,8,59,24,22,1,1,14,43,18,96,91,71,0,0,-
610,Pontus Aberg,NSH,L,15,185.03333333333,1,1,0,1,2,40.00,12,8.33,0.56,24,15,12,3,2,0,4,2,2,0,0,3,2,5,9,17,2,1,0,100.00
611,Phillip Di Giuseppe,CAR,L,36,442.65,1,6,3,3,7,58.33,68,1.47,5.82,113,93,55,30,4,11,15,6,5,1,0,2,13,12,91,37,10,0,2,0.00
612,Nicolas Kerdiles,ANA,L,1,11.133333333333,0,0,0,0,0,0.00,0,-,0.13,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,100.00
613,Brendan Gaunce,VAN,C,57,541.0,0,5,2,3,5,41.67,51,0.00,3.85,81,64,43,20,5,3,33,11,9,1,1,6,6,11,94,34,12,84,80,51.22
614,Brady Skjei,NYR,D,80,1397.0166666667,5,34,13,21,39,49.37,127,3.94,5.8,230,172,56,14,3,10,42,20,20,0,0,11,51,17,147,108,69,0,1,0.00
615,Tanner Pearson,L.A,L,80,1305.6,24,20,14,6,44,59.46,187,12.83,21.13,364,274,199,100,10,28,13,5,4,1,0,21,20,25,124,101,31,10,14,41.67
616,Scott Laughton,PHI,C,2,20.483333333333,0,0,0,0,0,0.00,4,0.00,0.56,5,4,3,3,1,0,0,0,0,0,0,0,0,1,3,2,0,11,9,55.00
617,Mark Jankowski,CGY,C,1,10.3,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,62.50
618,Olli Maatta,PIT,D,55,993.51666666667,1,6,4,2,7,15.22,66,1.52,1.91,129,88,24,4,1,3,12,6,6,0,0,6,30,11,72,129,102,0,0,-
619,Michael Matheson,FLA,D,81,1705.8833333333,7,10,7,3,17,27.42,179,3.91,7.45,314,246,73,18,10,12,36,18,18,0,0,17,65,48,69,85,118,1,0,100.00
620,Jordan Schmaltz,STL,D,9,129.06666666667,0,2,1,1,2,28.57,5,0.00,0.19,9,7,2,0,0,0,4,2,2,0,0,0,2,1,4,9,10,0,0,-
621,Zemgus Girgensons,BUF,C,75,986.96666666667,7,9,8,1,16,72.73,112,6.25,10.41,189,147,107,54,15,5,18,8,8,0,0,19,16,17,120,105,26,273,306,47.15
622,Cody Ceci,OTT,D,79,1833.2,2,15,6,9,17,28.81,143,1.40,6.11,287,197,66,11,8,11,20,10,10,0,0,6,74,22,111,154,159,1,0,100.00
623,Tom Wilson,WSH,R,82,1059.8666666667,7,12,4,8,19,57.58,95,7.37,8.74,166,118,88,50,4,9,133,44,33,9,2,43,21,36,239,134,44,3,7,30.00
624,Tomas Hertl,S.J,C,49,843.96666666667,10,12,7,5,22,68.75,100,10.00,13.93,183,139,106,56,8,15,14,7,7,0,0,6,18,30,76,60,42,245,229,51.69
625,Teuvo Teravainen,CAR,L,81,1315.45,15,27,12,15,42,66.67,169,8.88,15.31,298,237,140,55,9,15,16,8,8,0,0,11,67,51,27,79,33,193,220,46.73
626,Derrick Pouliot,PIT,D,11,163.73333333333,0,0,0,0,0,0.00,11,0.00,0.43,20,15,5,0,0,0,4,2,2,0,0,0,6,3,14,15,8,0,0,-
627,Jacob Trouba,WPG,D,60,1496.6,8,25,10,15,33,45.83,154,5.19,8.79,323,218,83,19,4,22,54,19,16,2,1,18,62,36,107,58,118,0,0,-
628,Slater Koekkoek,T.B,D,29,376.53333333333,0,4,2,2,4,33.33,27,0.00,0.98,68,40,13,3,0,4,8,4,4,0,0,4,7,1,25,54,27,0,0,-
629,Filip Forsberg,NSH,L,82,1518.4833333333,31,27,17,10,58,67.44,234,13.25,22.84,466,361,245,85,27,28,30,14,14,0,0,23,62,76,97,88,26,5,13,27.78
630,Mikhail Grigorenko,COL,C,75,1056.6833333333,10,13,8,5,23,65.71,85,11.76,7.33,147,111,80,30,1,10,18,9,9,0,0,2,26,35,27,60,26,111,81,57.81
631,Radek Faksa,DAL,C,80,1293.8,12,21,13,8,33,64.71,132,9.09,16.31,249,203,154,79,14,21,67,25,21,3,1,28,36,43,101,128,62,590,632,48.28
632,Matt Grzelcyk,BOS,D,2,24.966666666667,0,0,0,0,0,0.00,4,0.00,0.12,8,5,2,0,1,0,2,1,1,0,0,0,0,0,0,2,1,0,0,-
633,Colton Parayko,STL,D,81,1716.9666666667,4,31,17,14,35,43.21,188,2.13,8.11,384,253,78,14,9,26,32,16,16,0,0,13,39,38,80,160,117,0,0,-
634,Oskar Sundqvist,PIT,C,10,91.733333333333,0,0,0,0,0,0.00,9,0.00,0.54,10,9,6,4,1,0,2,1,1,0,0,1,2,1,13,15,2,16,28,36.36
635,Esa Lindell,DAL,D,73,1596.5833333333,6,12,5,7,18,25.35,99,6.06,5.13,223,151,62,10,6,13,22,11,11,0,0,8,47,34,93,100,119,0,1,0.00
636,Chandler Stephenson,WSH,C,4,35.516666666667,0,0,0,0,0,-,3,0.00,0.23,4,3,4,2,0,0,0,0,0,0,0,0,0,1,0,2,0,12,13,48.00
637,Shayne Gostisbehere,PHI,D,76,1488.1166666667,7,32,17,15,39,45.88,198,3.54,11.64,445,303,98,17,8,29,32,16,16,0,0,18,70,18,43,55,94,0,0,-
638,Tanner Richard,T.B,C,3,38.116666666667,0,0,0,0,0,-,1,0.00,0.08,3,2,1,0,0,0,2,1,1,0,0,0,1,2,6,6,2,13,17,43.33
639,Devin Shore,DAL,C,82,1159.1166666667,13,20,13,7,33,73.33,115,11.30,17.65,213,171,151,87,3,21,14,7,7,0,0,15,25,26,44,64,71,221,249,47.02
640,Jujhar Khaira,EDM,L,10,92.566666666667,1,0,0,0,1,50.00,10,10.00,1.12,18,15,10,7,0,1,2,1,1,0,0,0,2,1,20,7,5,7,12,36.84
641,Adam Pelech,NYI,D,44,740.7,3,7,1,6,10,37.04,40,7.50,1.39,89,57,18,3,6,3,6,3,3,0,0,6,28,17,73,62,68,0,0,-
642,Jimmy Vesey,NYR,L,80,1090.7,16,11,7,4,27,60.00,116,13.79,15.11,214,165,145,81,3,10,26,10,8,2,0,18,34,44,64,71,37,2,5,28.57
643,Chris Tierney,S.J,C,80,1168.3,11,12,8,4,23,58.97,90,12.22,10.07,149,115,104,60,4,9,6,3,3,0,0,19,59,41,50,58,44,401,425,48.55
644,Jordan Martinook,ARI,L,77,1207.3,11,14,10,4,25,56.82,109,10.09,11.24,199,160,115,56,4,17,40,20,20,0,0,11,21,40,50,81,68,460,577,44.36
645,Cristoval Nieves,NYR,C,1,11.733333333333,0,0,0,0,0,0.00,0,-,0.05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,30.00
646,Damon Severson,N.J,D,80,1628.1833333333,3,28,13,15,31,50.82,125,2.40,6.6,278,183,56,10,2,11,58,26,24,2,0,15,54,24,79,62,73,0,0,-
647,Martin Frk,CAR,R,2,16.666666666667,0,0,0,0,0,-,1,0.00,0.0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,-
648,Colton Sissons,NSH,C,58,645.13333333333,8,2,2,0,10,41.67,42,19.05,6.24,73,56,48,27,6,3,12,5,5,0,0,6,11,12,104,58,24,192,192,50.00
649,Jake McCabe,BUF,D,76,1573.5833333333,3,17,10,7,20,30.30,79,3.80,4.25,176,119,48,10,5,11,26,13,13,0,0,14,46,29,73,131,114,0,0,-
650,Brock McGinn,CAR,L,57,683.85,7,9,6,3,16,69.57,74,9.46,7.98,142,101,92,44,3,13,6,3,3,0,0,16,14,29,91,72,22,1,3,25.00
651,Connor Carrick,TOR,D,67,1094.5166666667,2,6,4,2,8,14.55,89,2.25,4.26,215,140,49,6,6,9,51,20,18,1,1,11,46,14,66,156,79,0,0,-
652,Charles Hudon,MTL,L,3,35.783333333333,0,2,1,1,2,100.00,3,0.00,0.14,3,3,1,1,0,0,2,1,1,0,0,0,2,3,11,3,0,0,0,-
653,Taylor Leier,PHI,L,10,90.6,1,1,0,1,2,100.00,7,14.29,0.67,14,10,5,3,0,0,4,2,2,0,0,2,0,2,7,17,0,0,1,0.00
654,Jaccob Slavin,CAR,D,82,1921.9333333333,5,29,14,15,34,37.78,99,5.05,4.15,231,156,42,6,4,9,12,6,6,0,0,4,54,83,35,126,161,0,0,-
655,Andreas Athanasiou,DET,C,64,861.71666666667,18,11,5,6,29,69.05,120,15.00,10.95,236,181,120,51,4,10,28,10,8,2,0,16,19,17,30,61,21,37,46,44.58
656,Gemel Smith,DAL,C,17,230.95,3,3,1,2,6,85.71,19,15.79,1.79,32,27,21,10,2,3,21,5,3,1,1,6,6,4,6,21,6,25,34,42.37
657,Brett Kulak,CGY,D,21,299.08333333333,0,3,2,1,3,37.50,19,0.00,0.69,53,30,11,0,1,2,12,6,6,0,0,1,10,4,14,15,13,0,0,-
658,Cedric Paquette,T.B,C,58,668.36666666667,4,6,3,3,10,71.43,68,5.88,6.93,132,99,76,32,4,8,80,22,15,4,3,18,8,17,144,79,46,200,234,46.08
659,Josh Anderson,CBJ,R,78,937.55,17,12,8,4,29,69.05,119,14.29,12.13,193,160,122,69,7,8,89,37,32,5,0,30,16,25,147,86,40,8,21,27.59
660,Daniel O'Regan,S.J,C,3,34.65,1,0,0,0,1,100.00,5,20.00,0.44,6,6,3,1,0,0,0,0,0,0,0,0,0,2,1,5,2,15,17,46.88
661,Paul LaDue,L.A,D,22,338.91666666667,0,8,2,6,8,50.00,27,0.00,0.94,55,34,15,1,1,5,4,2,2,0,0,2,12,3,17,46,13,0,0,-
662,Matthew Benning,EDM,D,62,1029.8166666667,3,12,6,6,15,31.25,69,4.35,3.19,152,98,43,4,4,8,29,13,12,1,0,15,49,7,111,95,64,0,0,-
663,Petteri Lindbohm,STL,D,7,90.883333333333,0,0,0,0,0,0.00,10,0.00,0.28,19,12,4,0,0,0,4,2,2,0,0,1,1,1,10,7,5,0,0,-
664,Vinnie Hinostroza,CHI,"C, L",49,586.93333333333,6,8,4,4,14,77.78,76,7.89,7.83,132,100,82,35,7,7,17,7,6,1,0,10,15,27,31,67,19,68,103,39.77
665,Riley Barber,WSH,R,3,25.733333333333,0,0,0,0,0,-,2,0.00,0.11,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,-
666,Christoph Bertschy,MIN,C,5,40.666666666667,0,1,0,1,1,100.00,5,0.00,0.33,5,5,4,2,0,1,4,2,2,0,0,0,0,0,7,6,3,0,0,-
667,Jake Dotchin,T.B,D,35,645.01666666667,0,11,3,8,11,42.31,50,0.00,2.08,113,77,19,1,5,7,35,16,15,1,0,13,23,4,85,36,19,0,0,-
668,Joseph Blandisi,N.J,L,27,360.71666666667,3,6,4,2,9,60.00,24,12.50,2.68,50,39,28,15,0,3,26,10,8,2,0,4,4,7,37,27,6,76,93,44.97
669,Connor Brown,TOR,R,82,1328.8833333333,20,16,10,6,36,53.73,139,14.39,14.8,249,198,149,61,13,8,10,5,5,0,0,12,25,40,50,86,46,2,6,25.00
670,Ben Hutton,VAN,D,71,1455.15,5,14,6,8,19,37.25,130,3.85,5.81,268,175,65,12,9,10,31,14,13,1,0,7,50,31,46,101,106,0,0,-
671,Jaycob Megna,ANA,D,1,15.333333333333,0,0,0,0,0,0.00,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
672,Brady Austin,BUF,D,5,80.45,0,0,0,0,0,0.00,8,0.00,0.14,10,9,1,0,1,1,4,2,2,0,0,0,2,1,6,8,0,0,0,-
673,Liam O'Brien,WSH,C,1,6.1333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-
674,Evan McEneny,VAN,D,1,15.133333333333,0,0,0,0,0,0.00,1,0.00,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
675,Jayson Megna,VAN,C,58,721.18333333333,4,4,3,1,8,47.06,72,5.56,6.69,107,88,67,35,7,7,6,3,3,0,0,13,8,20,87,36,23,2,14,12.50
676,Andrej Sustr,T.B,D,80,1407.1166666667,3,11,5,6,14,34.15,93,3.23,3.63,164,119,39,8,4,11,43,20,19,1,0,4,49,18,45,103,102,0,1,0.00
677,Buddy Robinson,OTT,R,4,27.783333333333,0,0,0,0,0,-,4,0.00,0.51,5,5,4,3,0,1,2,1,1,0,0,0,1,1,9,4,0,0,0,-
678,Tim Schaller,BOS,C,59,723.93333333333,7,7,6,1,14,66.67,89,7.87,8.96,157,130,96,41,5,5,23,10,9,1,0,9,18,19,73,78,38,28,29,49.12
679,Danny DeKeyser,DET,D,82,1800.15,4,8,6,2,12,20.34,85,4.71,3.34,177,125,30,3,5,6,33,15,14,1,0,10,45,16,100,109,170,0,0,-
680,Nate Schmidt,WSH,D,60,928.71666666667,3,14,6,8,17,34.69,60,5.00,3.82,139,92,50,10,1,4,16,8,8,0,0,4,44,36,51,70,37,0,0,-
681,Carter Rowney,PIT,R,27,296.21666666667,3,4,3,1,7,70.00,24,12.50,2.91,40,31,26,15,0,4,4,2,2,0,0,0,5,11,64,37,15,95,103,47.98
682,Chad Ruhwedel,PIT,D,34,589.43333333333,2,8,6,2,10,31.25,45,4.44,1.88,97,63,15,5,3,5,8,4,4,0,0,1,12,9,36,59,26,0,0,-
683,Michael Raffl,PHI,L,52,689.63333333333,8,3,2,1,11,57.89,63,12.70,7.71,112,89,81,48,2,5,20,7,5,2,0,13,17,13,91,111,22,3,7,30.00
684,Anton Blidh,BOS,L,19,166.76666666667,1,1,1,0,2,66.67,26,3.85,2.72,47,37,23,13,4,2,7,2,1,1,0,5,4,4,41,16,4,0,0,-
685,Joel Vermin,T.B,R,18,196.68333333333,0,3,0,3,3,50.00,12,0.00,2.01,25,20,20,6,1,2,4,2,2,0,0,3,2,5,17,26,7,2,1,66.67
686,MacKenzie Weegar,FLA,D,3,52.333333333333,0,0,0,0,0,0.00,3,0.00,0.19,5,5,2,0,0,0,4,2,2,0,0,0,0,1,4,1,1,0,0,-
687,Tyler Motte,CHI,"C, L",33,375.76666666667,4,3,3,0,7,63.64,46,8.70,3.54,74,59,33,12,2,4,14,6,6,0,0,5,4,13,27,58,24,4,6,40.00
688,Jonny Brodzinski,L.A,C,6,73.716666666667,0,2,1,1,2,66.67,17,0.00,1.51,30,23,14,7,0,3,2,1,1,0,0,1,1,2,10,11,4,0,0,-
689,Sean Malone,BUF,C,1,12.2,0,0,0,0,0,-,1,0.00,0.12,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5,3,62.50
690,Hudson Fasching,BUF,R,10,104.08333333333,0,1,1,0,1,100.00,6,0.00,0.76,13,9,10,5,1,2,2,1,1,0,0,2,1,1,17,6,2,0,0,-
691,John Hayden,CHI,L,12,140.21666666667,1,3,3,0,4,66.67,22,4.55,1.91,33,27,20,10,1,2,4,2,2,0,0,4,2,5,44,27,2,0,0,-
692,Pavel Buchnevich,NYR,"L, R",41,543.6,8,12,6,6,20,57.14,55,14.55,6.99,110,82,60,25,6,6,13,5,4,1,0,6,22,11,17,48,8,1,6,14.29
693,Jake Guentzel,PIT,C,40,635.43333333333,16,17,14,3,33,70.21,81,19.75,10.73,136,108,102,55,5,9,10,5,5,0,0,12,9,16,61,85,18,8,9,47.06
694,Anthony Duclair,ARI,L,58,771.36666666667,5,10,6,4,15,50.00,76,6.58,8.8,146,106,89,41,8,12,14,7,7,0,0,8,22,30,22,64,17,4,4,50.00
695,Sven Andrighetto,"COL, MTL",R,46,642.5,7,17,9,8,24,85.71,68,10.29,5.6,130,91,58,23,4,10,12,6,6,0,0,7,9,19,40,47,22,7,3,70.00
696,Anton Slepyshev,EDM,L,41,455.7,4,6,3,3,10,83.33,55,7.27,3.65,110,71,43,14,5,4,4,2,2,0,0,3,14,19,64,59,15,2,3,40.00
697,Oliver Bjorkstrand,CBJ,R,26,366.33333333333,6,7,4,3,13,56.52,55,10.91,6.68,90,66,60,30,4,13,6,2,2,0,0,7,8,8,14,31,9,1,0,100.00
698,Peter Cehlarik,BOS,L,11,153.05,0,2,1,1,2,25.00,8,0.00,1.35,15,14,13,8,0,1,0,0,0,0,0,1,10,8,7,6,4,2,1,66.67
699,Miles Wood,N.J,L,60,771.15,8,9,5,4,17,65.38,105,7.62,11.5,167,147,112,60,4,5,86,26,18,6,2,27,14,16,68,114,26,1,1,50.00
700,Nick Paul,OTT,L,1,16.483333333333,0,0,0,0,0,-,4,0.00,0.39,6,6,4,2,0,0,0,0,0,0,0,0,0,1,3,3,0,5,8,38.46
701,Andrew Copp,WPG,C,64,789.95,9,8,6,2,17,62.96,77,11.69,8.38,126,103,91,39,4,6,18,9,9,0,0,4,16,20,87,66,28,95,97,49.48
702,Ben Harpur,OTT,D,6,106.81666666667,0,0,0,0,0,0.00,3,0.00,0.09,11,4,1,0,0,0,0,0,0,0,0,1,5,2,5,8,3,0,0,-
703,Andre Burakovsky,WSH,L,64,848.85,12,23,9,14,35,79.55,111,10.81,9.47,222,145,120,36,6,7,14,7,7,0,0,5,33,33,31,79,25,2,5,28.57
704,Hunter Shinkaruk,CGY,C,7,74.083333333333,0,1,0,1,1,100.00,5,0.00,0.64,11,7,8,4,1,1,2,1,1,0,0,1,1,2,3,10,3,0,0,-
705,Michael McCarron,MTL,R,31,306.55,1,4,3,1,5,55.56,31,3.23,2.5,56,45,26,13,3,3,41,13,8,5,0,11,6,7,75,68,11,76,99,43.43
706,Shea Theodore,ANA,D,34,588.65,2,7,6,1,9,31.03,60,3.33,3.71,126,89,46,8,4,10,28,14,14,0,0,4,30,4,14,23,30,0,0,-
707,Marko Dano,WPG,C,38,406.01666666667,4,7,3,4,11,73.33,44,9.09,5.88,77,66,57,33,6,7,10,5,5,0,0,9,10,18,83,39,14,1,3,25.00
708,Jason Dickinson,DAL,C,10,117.9,2,0,0,0,2,100.00,9,22.22,1.35,19,14,13,7,0,2,0,0,0,0,0,3,0,3,8,19,4,4,9,30.77
709,Ryan Hartman,CHI,"L, R",76,970.3,19,12,8,4,31,68.89,170,11.18,15.32,261,214,144,69,10,17,70,24,20,2,2,29,31,36,121,135,30,25,37,40.32
710,Ian McCoshen,FLA,D,3,39.766666666667,0,1,0,1,1,100.00,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,-
711,Adam Erne,T.B,L,26,306.98333333333,3,0,0,0,3,60.00,40,7.50,3.43,65,58,42,18,0,3,11,4,3,1,0,6,5,2,71,23,13,0,2,0.00
712,Jacob De La Rose,MTL,L,9,98.166666666667,0,0,0,0,0,0.00,4,0.00,0.41,9,8,5,1,0,0,4,2,2,0,0,0,0,4,23,9,5,17,17,50.00
713,J.T. Compher,COL,L,21,313.51666666667,3,2,1,1,5,41.67,30,10.00,3.02,59,43,36,17,1,4,4,2,2,0,0,5,8,6,11,22,21,78,86,47.56
714,Valentin Zykov,CAR,L,2,12.5,1,0,0,0,1,100.00,3,33.33,0.82,4,4,4,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,-
715,Laurent Dauphin,ARI,C,24,261.83333333333,2,1,1,0,3,60.00,32,6.25,2.24,41,36,23,14,1,2,12,6,6,0,0,3,3,9,32,46,11,37,45,45.12
716,Remi Elie,DAL,L,18,281.25,1,6,2,4,7,63.64,15,6.67,1.99,40,23,30,12,3,1,8,4,4,0,0,0,13,12,30,26,11,1,0,100.00
717,Robert Hagg,PHI,D,1,21.316666666667,0,0,0,0,0,0.00,5,0.00,0.27,9,6,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,-
718,Steven Santini,N.J,D,38,611.16666666667,2,5,2,3,7,43.75,46,4.35,1.85,75,62,10,3,0,2,14,7,7,0,0,2,11,1,83,37,35,0,0,-
719,Nic Petan,WPG,"C, L",54,588.6,1,12,8,4,13,54.17,57,1.75,7.45,108,84,64,33,2,3,12,6,6,0,0,4,18,16,12,33,10,145,170,46.03
720,Nick Sorensen,ANA,R,5,54.45,0,1,0,1,1,100.00,7,0.00,0.37,9,8,5,1,0,1,2,1,1,0,0,0,0,0,2,6,3,1,0,100.00
721,Gustav Olofsson,MIN,D,13,175.26666666667,0,3,0,3,3,33.33,7,0.00,0.45,21,13,3,1,0,0,2,1,1,0,0,0,1,3,10,16,16,0,0,-
722,Justin Bailey,BUF,R,32,340.23333333333,2,2,1,1,4,36.36,36,5.56,2.48,75,49,33,12,3,5,4,2,2,0,0,9,10,8,27,23,14,0,1,0.00
723,Artturi Lehkonen,MTL,L,73,1011.7,18,10,3,7,28,60.87,158,11.39,16.37,279,208,150,84,12,24,8,4,4,0,0,8,20,25,72,113,25,2,2,50.00
724,William Carrier,BUF,L,41,369.03333333333,5,3,1,2,8,72.73,50,10.00,3.96,72,65,44,27,7,2,21,9,8,1,0,11,10,8,112,45,10,1,1,50.00
725,Tyler Bertuzzi,DET,L,7,63.75,0,0,0,0,0,0.00,3,0.00,0.4,8,7,5,1,0,0,0,0,0,0,0,1,3,1,12,11,0,1,1,50.00
726,Zach Sanford,"STL, WSH",L,39,422.83333333333,4,4,1,3,8,61.54,36,11.11,4.28,73,53,49,23,2,4,10,5,5,0,0,7,14,14,22,48,20,17,22,43.59
727,Brett Pesce,CAR,D,82,1738.75,2,18,7,11,20,23.81,109,1.83,4.5,268,164,61,8,2,22,20,10,10,0,0,12,34,55,57,136,148,0,0,-
728,Nicholas Baptiste,BUF,R,14,129.35,3,1,0,1,4,66.67,17,17.65,1.31,21,21,14,6,2,1,6,3,3,0,0,0,1,1,12,8,1,1,2,33.33
729,Nathan MacKinnon,COL,C,82,1635.4,16,37,25,12,53,63.10,251,6.37,22.82,435,332,242,91,23,32,16,8,8,0,0,22,45,47,56,61,30,769,752,50.56
730,Aleksander Barkov,FLA,C,61,1184.1,21,31,21,10,52,73.24,142,14.79,14.11,226,189,136,60,5,17,10,5,5,0,0,17,30,49,39,90,30,476,547,46.53
731,Jonathan Drouin,T.B,L,73,1292.5833333333,21,32,17,15,53,67.09,183,11.48,14.22,323,246,157,38,4,18,16,8,8,0,0,14,65,45,50,67,16,96,124,43.64
732,Seth Jones,CBJ,D,75,1755.25,12,30,13,17,42,54.55,152,7.89,6.91,297,212,69,15,5,16,24,11,11,0,0,9,44,32,61,88,118,0,0,-
733,Elias Lindholm,CAR,C,72,1309.05,11,34,29,5,45,67.16,151,7.28,17.51,272,220,160,89,10,24,16,8,8,0,0,15,37,57,99,99,43,353,282,55.59
734,Sean Monahan,CGY,C,82,1441.3,27,31,15,16,58,70.73,199,13.57,25.39,348,266,242,118,6,27,20,10,10,0,0,9,44,50,34,35,25,743,701,51.45
735,Darnell Nurse,EDM,D,44,748.75,5,6,2,4,11,35.48,85,5.88,3.45,145,110,30,6,5,5,33,12,9,3,0,5,36,11,107,50,53,0,0,-
736,Rasmus Ristolainen,BUF,D,79,2090.9666666667,6,39,17,22,45,42.06,186,3.23,9.82,359,247,91,20,9,24,58,18,14,2,2,13,59,25,195,135,161,0,0,-
737,Bo Horvat,VAN,C,81,1460.6,20,32,22,10,52,76.47,158,12.66,18.99,286,236,201,96,14,16,27,12,11,1,0,17,27,37,65,72,41,756,742,50.47
738,Samuel Morin,PHI,D,1,17.783333333333,0,0,0,0,0,-,2,0.00,0.08,4,3,2,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,-
739,Max Domi,ARI,"C, L",59,1001.8666666667,9,29,19,10,38,67.86,108,8.33,10.22,210,149,114,40,8,11,40,17,15,2,0,17,36,27,28,33,21,5,5,50.00
740,Josh Morrissey,WPG,D,82,1597.0666666667,6,14,9,5,20,25.00,99,6.06,4.11,218,135,50,9,2,11,38,19,19,0,0,10,39,15,145,108,139,0,0,-
741,Alexander Wennberg,CBJ,C,80,1470.2,13,46,27,19,59,66.29,109,11.93,10.15,186,135,100,41,3,16,21,9,8,1,0,16,31,44,58,81,56,609,676,47.39
742,Ryan Pulock,NYI,D,1,3.95,0,0,0,0,0,0.00,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
743,Nikita Zadorov,COL,D,56,1066.0,0,10,7,3,10,38.46,61,0.00,3.26,157,103,37,2,2,8,73,32,29,3,0,15,25,12,153,43,69,0,0,-
744,Curtis Lazar,"CGY, OTT",C,37,337.95,1,3,1,2,4,50.00,26,3.85,2.17,47,35,25,12,4,5,4,2,2,0,0,8,6,7,66,42,17,39,60,39.39
745,Mirco Mueller,S.J,D,4,38.366666666667,1,1,0,1,2,66.67,3,33.33,0.05,7,3,0,0,1,0,0,0,0,0,0,3,2,2,2,2,3,0,0,-
746,Anthony Mantha,DET,R,60,954.7,17,19,6,13,36,73.47,133,12.78,13.28,216,185,134,62,11,12,53,15,9,5,1,17,39,26,46,55,33,5,6,45.45
747,Frederik Gauthier,TOR,C,21,203.55,2,1,0,1,3,42.86,15,13.33,1.45,25,20,16,8,1,0,23,6,4,1,1,2,3,5,17,24,17,120,115,51.06
748,Jean-Sebastien Dea,PIT,C,1,11.3,0,0,0,0,0,-,1,0.00,0.08,3,2,1,0,0,0,2,1,1,0,0,0,0,0,3,2,0,1,1,50.00
749,Sergey Tolchinsky,CAR,L,2,22.95,0,1,1,0,1,100.00,2,0.00,0.09,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-
750,Josh Jooris,"ARI, NYR",R,54,658.56666666667,4,8,3,5,12,63.16,75,5.33,4.23,119,94,58,18,7,6,16,8,8,0,0,12,5,10,49,58,30,222,228,49.33
751,Tyler Gaudet,ARI,C,4,51.95,0,1,1,0,1,100.00,3,0.00,0.33,9,6,7,2,0,1,0,0,0,0,0,0,0,0,3,1,1,14,21,40.00
752,Joel Hanley,MTL,D,7,71.1,0,0,0,0,0,0.00,5,0.00,0.07,5,5,0,0,0,0,4,1,1,0,0,1,3,1,8,16,4,0,0,-
753,Michael Zalewski,VAN,L,1,8.05,0,0,0,0,0,-,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
754,Conor Sheary,PIT,L,61,972.2,23,30,12,18,53,74.65,156,14.74,17.38,246,198,177,86,7,17,22,11,11,0,0,15,25,26,29,95,23,0,0,-
755,Trevor van Riemsdyk,CHI,D,58,1067.7,5,11,5,6,16,29.09,73,6.85,4.24,161,103,46,11,2,11,29,9,7,1,1,3,35,22,22,83,100,0,0,-
