,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
607,Dustin Brown,L.A,R,78,1582.9833333333,33,27,17,10,60,67.42,219,15.07,26.02,380,299,239,116,16,23,55,22,19,3,0,65,62,26,311,126,23,20,20,50.00
608,Brent Seabrook,CHI,D,82,1762.8666666667,9,23,8,15,32,39.02,152,5.92,5.76,250,188,47,10,3,13,90,35,30,4,1,17,41,21,167,94,106,0,1,0.00
609,Robert Nilsson,EDM,C,71,987.83333333333,10,31,21,10,41,78.85,102,9.80,10.41,173,135,101,42,6,11,22,11,11,0,0,18,57,35,20,55,14,7,8,46.67
610,Steve Bernier,"BUF, S.J",R,76,1013.7,16,16,10,6,32,59.26,131,12.21,15.16,208,171,142,72,3,9,64,21,16,4,1,30,25,17,157,106,34,6,9,40.00
611,Zach Parise,N.J,L,81,1462.75,32,33,20,13,65,72.22,266,12.03,32.46,431,364,278,147,10,27,27,12,11,1,0,34,30,45,76,101,30,50,54,48.08
612,Eric Fehr,WSH,C,23,241.83333333333,1,5,2,3,6,46.15,40,2.50,3.81,69,58,42,18,4,2,6,3,3,0,0,9,6,6,11,14,8,0,2,0.00
613,Ryan Getzlaf,ANA,C,77,1512.8666666667,24,58,31,27,82,69.49,185,12.97,17.77,302,255,165,63,5,10,94,44,42,2,0,34,67,44,126,93,46,545,607,47.31
614,Brent Burns,MIN,D,82,1893.8833333333,15,28,12,16,43,43.88,158,9.49,9.94,341,231,85,22,8,20,76,30,27,2,1,11,65,61,99,71,73,1,0,100.00
615,Mark Stuart,BOS,D,82,1260.7166666667,4,4,4,0,8,21.05,60,6.67,1.94,136,81,26,5,2,5,81,25,18,5,2,17,26,6,101,97,74,0,0,-
616,Marc-Antoine Pouliot,EDM,C,24,248.08333333333,1,6,4,2,7,63.64,32,3.13,3.14,60,49,30,12,1,4,12,6,6,0,0,3,9,3,23,18,3,21,23,47.73
617,Ryan Kesler,VAN,C,80,1524.8333333333,21,16,6,10,37,59.68,177,11.86,18.73,287,233,166,84,11,17,79,30,26,3,1,53,27,59,78,141,71,720,638,53.02
618,Mike Richards,PHI,C,73,1570.45,28,47,31,16,75,66.96,212,13.21,22.27,417,303,202,75,18,27,76,28,23,4,1,52,68,46,110,73,46,698,683,50.54
619,Anthony Stewart,FLA,R,26,159.65,0,1,1,0,1,20.00,21,0.00,1.12,29,25,14,5,2,2,0,0,0,0,0,0,2,4,14,12,5,0,0,-
620,Brian Boyle,L.A,C,8,109.0,4,1,1,0,5,62.50,19,21.05,2.09,22,20,18,11,0,2,4,2,2,0,0,2,0,1,10,9,2,37,43,46.25
621,Jeff Tambellini,NYI,L,31,323.06666666667,1,3,1,2,4,57.14,43,2.33,2.78,56,50,32,14,2,2,8,4,4,0,0,6,7,8,19,24,11,0,0,-
622,Corey Perry,ANA,R,70,1256.5166666667,29,25,16,9,54,68.35,200,14.50,21.71,326,285,198,99,9,11,104,45,41,4,0,47,43,29,95,134,11,3,13,18.75
623,Patrick Eaves,"CAR, OTT",R,37,472.2,5,10,6,4,15,68.18,81,6.17,7.58,137,112,85,36,6,9,10,5,5,0,0,14,11,18,42,51,12,1,2,33.33
624,Danny Richmond,CHI,D,7,65.816666666667,0,0,0,0,0,0.00,2,0.00,0.09,5,3,1,0,0,0,2,1,1,0,0,1,5,0,7,1,2,0,0,-
625,Ryan Stone,PIT,C,6,38.5,0,1,0,1,1,100.00,3,0.00,0.25,6,5,3,1,0,0,5,1,0,1,0,3,0,1,7,4,3,3,2,60.00
626,Loui Eriksson,DAL,L,69,968.0,14,17,12,5,31,62.00,120,11.67,12.79,200,165,126,60,4,14,28,14,14,0,0,13,22,58,24,104,14,2,11,15.38
627,Kevin Klein,NSH,D,13,187.23333333333,0,2,2,0,2,50.00,14,0.00,0.52,25,20,3,0,0,0,6,3,3,0,0,1,2,2,7,5,15,0,0,-
628,Kamil Kreps,FLA,C,76,986.46666666667,8,17,6,11,25,67.57,99,8.08,7.79,151,119,76,30,4,10,29,12,11,1,0,11,23,32,45,51,30,411,352,53.87
629,Tim Ramholt,CGY,D,1,0.75,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
630,Matt Smaby,T.B,D,14,169.96666666667,0,0,0,0,0,0.00,7,0.00,0.23,20,12,2,0,1,0,12,6,6,0,0,2,2,2,31,20,12,0,0,-
631,Josh Hennessy,OTT,C,5,18.8,0,0,0,0,0,-,2,0.00,0.12,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,5,7,41.67
632,Patrice Bergeron,BOS,C,10,181.66666666667,3,4,1,3,7,70.00,24,12.50,1.9,45,35,22,8,3,1,2,1,1,0,0,3,3,10,6,10,5,88,87,50.29
633,Dan Fritsche,CBJ,C,69,851.83333333333,10,12,9,3,22,62.86,109,9.17,9.14,153,133,81,44,9,4,22,8,6,2,0,10,13,21,65,98,27,59,62,48.76
634,Matt Carle,S.J,D,62,1026.3333333333,2,13,8,5,15,32.61,63,3.17,3.83,120,87,35,4,3,6,26,13,13,0,0,5,43,17,29,67,62,1,0,100.00
635,Shea Weber,NSH,D,54,1052.7666666667,6,14,8,6,20,40.00,152,3.95,8.24,305,208,56,7,3,11,49,20,17,3,0,14,17,17,115,54,44,0,0,-
636,Ivan Baranka,NYR,D,1,12.733333333333,0,1,1,0,1,100.00,1,0.00,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,-
637,B.J. Crombeen,DAL,R,8,53.05,0,2,1,1,2,40.00,9,0.00,0.77,10,9,6,3,0,1,39,8,2,5,1,6,1,3,7,9,1,0,1,0.00
638,Stefan Meyer,FLA,L,4,9.7,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,3,50.00
639,Patrick O'Sullivan,L.A,C,82,1533.7833333333,22,31,17,14,53,69.74,220,10.00,21.98,395,317,221,70,20,20,36,10,8,0,2,25,61,38,95,91,45,203,258,44.03
640,Jeremy Colliton,NYI,C,16,140.28333333333,0,0,0,0,0,0.00,16,0.00,1.88,24,21,17,10,2,0,8,4,4,0,0,3,1,6,12,18,2,54,50,51.92
641,Maxim Lapierre,MTL,C,53,697.6,7,11,5,6,18,66.67,68,10.29,6.52,103,88,71,25,5,3,60,17,13,2,2,17,21,12,101,50,35,259,268,49.15
642,David Backes,STL,R,72,1056.7166666667,13,18,7,11,31,60.78,129,10.08,13.29,205,174,123,55,5,11,97,33,26,5,2,30,14,20,240,93,13,30,37,44.78
643,Jean-Francois Jacques,EDM,L,9,55.45,0,0,0,0,0,0.00,2,0.00,0.27,6,3,3,2,0,0,2,1,1,0,0,0,2,1,15,8,2,0,0,-
644,Colin Fraser,CHI,C,5,51.55,0,0,0,0,0,0.00,4,0.00,0.27,5,4,4,2,0,0,7,2,1,1,0,3,0,3,4,2,3,14,24,36.84
645,Jonathan Filewich,PIT,R,5,43.466666666667,0,0,0,0,0,-,3,0.00,0.14,6,4,2,1,0,1,0,0,0,0,0,0,1,1,2,11,1,0,0,-
646,Daniel Carcillo,PHX,L,57,724.31666666667,13,11,7,4,24,80.00,106,12.26,12.07,178,149,113,57,4,12,322,82,50,20,12,56,15,13,109,79,10,4,1,80.00
647,Clarke MacArthur,BUF,L,37,538.83333333333,8,7,5,2,15,53.57,51,15.69,4.2,83,66,48,18,5,3,20,10,10,0,0,5,13,9,36,45,11,4,10,28.57
648,Ryan O'Byrne,MTL,D,33,442.18333333333,1,6,2,4,7,33.33,10,10.00,0.38,30,16,7,0,1,2,43,13,9,3,1,4,19,10,65,73,50,0,0,-
649,Stefan Ruzicka,PHI,R,14,121.21666666667,1,3,2,1,4,50.00,10,10.00,0.39,19,15,5,1,0,1,27,8,6,1,1,4,1,4,9,13,3,0,5,0.00
650,Alexandre Picard,"PHI, T.B",D,24,490.03333333333,3,3,0,3,6,31.58,24,12.50,1.41,49,35,11,5,0,1,10,5,5,0,0,7,10,5,35,32,38,0,0,-
651,Ryan Potulny,PHI,C,7,45.55,0,1,1,0,1,100.00,5,0.00,0.2,8,8,1,0,0,0,4,2,2,0,0,3,0,0,6,5,2,14,18,43.75
652,Zack Fitzgerald,VAN,D,1,13.333333333333,0,0,0,0,0,0.00,1,0.00,0.02,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-
653,Zack Stortini,EDM,R,66,539.33333333333,3,9,5,4,12,57.14,38,7.89,4.28,62,49,36,25,0,6,201,50,23,23,4,45,12,5,99,59,17,3,4,42.86
654,Martin Lojek,FLA,D,2,12.266666666667,0,0,0,0,0,-,2,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,-
655,Jan Hejda,CBJ,D,81,1711.2666666667,0,13,4,9,13,20.97,71,0.00,2.08,163,101,18,2,2,7,61,29,28,1,0,13,24,18,148,102,90,0,0,-
656,Corey Locke,MTL,C,1,5.9833333333333,0,0,0,0,0,-,1,0.00,0.03,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,40.00
657,Kyle Quincey,DET,D,6,83.833333333333,0,0,0,0,0,-,5,0.00,0.19,10,8,2,0,0,0,4,2,2,0,0,1,4,1,12,6,7,0,0,-
658,Greg Moore,NYR,R,6,70.933333333333,0,0,0,0,0,0.00,13,0.00,0.35,18,16,2,1,0,0,0,0,0,0,0,0,0,3,7,4,1,3,5,37.50
659,Brett Sterling,ATL,L,13,161.11666666667,1,2,0,2,3,60.00,14,7.14,1.99,31,23,25,13,1,0,14,7,7,0,0,3,2,4,6,12,1,2,1,66.67
660,Lee Stempniak,STL,R,80,1270.7833333333,13,25,17,8,38,64.41,162,8.02,17.59,293,228,172,61,8,18,40,19,19,0,0,16,24,37,103,100,13,4,7,36.36
661,Nigel Dawes,NYR,L,61,792.06666666667,14,15,11,4,29,72.50,121,11.57,12.88,200,165,138,54,7,17,10,5,5,0,0,10,16,22,86,117,26,1,1,50.00
662,Lasse Kukkonen,PHI,D,53,834.21666666667,1,4,0,4,5,16.13,31,3.23,1.47,71,48,17,8,2,4,38,19,19,0,0,13,20,14,40,37,111,0,0,-
663,Brady Murray,L.A,L,4,45.216666666667,1,0,0,0,1,100.00,2,50.00,0.2,3,3,3,1,0,0,6,2,2,0,0,0,2,0,6,4,2,16,15,51.61
664,Brad Richardson,COL,C,22,296.55,2,3,2,1,5,50.00,32,6.25,2.65,52,42,27,16,2,0,8,4,4,0,0,10,2,5,13,29,3,26,34,43.33
665,Marc Methot,CBJ,D,9,128.06666666667,0,0,0,0,0,0.00,9,0.00,0.14,18,12,2,0,0,1,8,4,4,0,0,3,1,0,16,7,2,0,0,-
666,Bruno Gervais,NYI,D,60,1200.3166666667,0,13,8,5,13,33.33,59,0.00,3.26,141,84,32,4,3,10,34,17,17,0,0,11,29,37,35,47,72,0,0,-
667,Drew Miller,ANA,L,26,290.93333333333,2,3,1,2,5,83.33,30,6.67,2.71,46,42,34,15,3,6,6,3,3,0,0,4,4,6,12,27,11,3,6,33.33
668,Joe Pavelski,S.J,C,82,1157.1,19,21,15,6,40,72.73,207,9.18,21.31,327,270,197,89,13,22,28,14,14,0,0,28,26,37,67,92,59,268,232,53.60
669,Kyle Brodziak,EDM,C,80,1033.4,14,17,13,4,31,75.61,125,11.20,12.06,219,177,126,54,9,15,33,11,9,1,1,16,31,30,40,54,38,153,144,51.52
670,Mathieu Roy,EDM,D,13,135.06666666667,0,1,0,1,1,16.67,8,0.00,0.22,15,9,3,0,1,1,27,5,1,3,1,5,1,1,7,9,9,0,0,-
671,Jeremy Williams,TOR,R,18,132.13333333333,2,0,0,0,2,100.00,16,12.50,1.09,29,22,19,5,2,2,4,2,2,0,0,2,7,3,11,11,6,0,4,0.00
672,Joe Jensen,CAR,C,6,38.583333333333,1,0,0,0,1,25.00,6,16.67,0.64,7,7,5,2,0,0,2,1,1,0,0,1,0,1,3,7,1,6,8,42.86
673,Toby Enstrom,ATL,D,82,2006.4,5,33,11,22,38,35.51,105,4.76,6.88,208,142,55,4,1,3,42,21,21,0,0,15,52,30,21,120,106,0,0,-
674,Dustin Byfuglien,CHI,D,67,1140.95,19,17,7,10,36,61.02,163,11.66,14.56,279,226,119,47,4,11,59,28,27,1,0,23,28,30,137,43,30,0,1,0.00
675,Shane O'Brien,T.B,D,77,1633.8833333333,4,17,5,12,21,32.81,69,5.80,3.3,147,99,31,11,1,6,150,50,40,6,4,29,57,42,128,98,100,0,0,-
676,Nathan McIver,VAN,D,17,177.88333333333,0,0,0,0,0,0.00,9,0.00,0.29,13,12,3,0,0,0,52,14,6,8,0,14,0,0,19,38,20,0,0,-
677,Matt Moulson,L.A,L,22,265.0,5,4,3,1,9,75.00,35,14.29,2.94,50,40,34,14,2,2,4,2,2,0,0,6,3,5,14,17,21,1,3,25.00
678,Tanner Glass,FLA,L,41,181.26666666667,1,1,1,0,2,50.00,11,9.09,0.84,16,14,12,6,1,2,39,9,2,7,0,11,0,1,29,23,5,0,2,0.00
679,Nick Tarnasky,T.B,L,80,659.55,6,4,2,2,10,76.92,91,6.59,6.84,130,107,88,38,6,11,78,19,9,8,2,23,1,21,119,67,45,4,5,44.44
680,David Jones,COL,R,27,306.71666666667,2,4,4,0,6,66.67,37,5.41,3.81,60,49,36,17,1,3,8,4,4,0,0,3,7,2,40,30,9,3,5,37.50
681,Geoff Platt,ANA,C,5,56.45,0,0,0,0,0,0.00,4,0.00,0.46,8,7,3,3,0,0,2,1,1,0,0,3,2,0,3,2,1,2,5,28.57
682,Randy Jones,PHI,D,71,1376.85,5,26,11,15,31,41.33,103,4.85,4.46,239,144,72,10,4,13,58,22,19,2,1,8,49,26,35,56,82,0,0,-
683,David Clarkson,N.J,R,81,974.56666666667,9,13,8,5,22,53.66,151,5.96,12.77,243,212,144,66,11,10,183,56,34,21,1,58,14,13,150,135,12,6,9,40.00
684,Kevin Doell,ATL,C,8,77.316666666667,0,1,1,0,1,50.00,6,0.00,0.34,6,6,4,3,0,2,4,2,2,0,0,0,1,7,7,6,5,25,28,47.17
685,Drew Larman,FLA,C,6,35.95,0,1,0,1,1,100.00,1,0.00,0.17,4,3,2,0,0,0,2,1,1,0,0,0,0,1,5,7,1,10,16,38.46
686,Darryl Boyce,TOR,C,1,3.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,100.00
687,Garrett Stafford,DET,D,2,13.5,0,0,0,0,0,-,1,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,-
688,Curtis Glencross,"CBJ, EDM",L,62,704.6,15,10,5,5,25,73.53,104,14.42,9.49,170,137,104,46,4,8,53,18,14,3,1,23,22,12,94,61,12,13,12,52.00
689,Brett Lebda,DET,D,78,1285.1166666667,3,11,5,6,14,34.15,110,2.73,4.82,224,160,47,8,5,5,48,24,24,0,0,16,26,8,46,85,38,0,1,0.00
690,Andy Wozniewski,TOR,D,48,680.3,2,7,2,5,9,31.03,34,5.88,1.31,70,52,15,2,2,4,54,26,26,0,0,3,33,7,43,30,56,0,0,-
691,Junior Lessard,"DAL, T.B",R,21,207.25,1,1,1,0,2,66.67,21,4.76,1.34,36,31,18,5,1,1,11,4,3,1,0,3,2,2,40,25,1,0,0,-
692,Dustin Penner,EDM,R,82,1410.6833333333,23,24,9,15,47,54.65,201,11.44,22.14,342,281,205,109,8,22,45,17,15,1,1,24,55,44,99,56,37,104,85,55.03
693,Alex Ovechkin,WSH,L,82,1894.3166666667,65,47,36,11,112,74.67,446,14.57,43.68,907,645,453,127,20,46,40,20,20,0,0,55,93,68,220,130,44,7,11,38.89
694,Evgeni Malkin,PIT,C,82,1748.0166666667,47,59,38,21,106,77.37,272,17.28,32.17,455,358,291,109,15,39,78,35,34,0,1,61,76,69,49,169,40,350,540,39.33
695,Cam Barker,CHI,D,45,773.95,6,12,5,7,18,47.37,42,14.29,1.97,95,61,19,2,2,6,52,19,16,2,1,11,8,5,46,51,33,0,0,-
696,Andrew Ladd,"CAR, CHI",L,63,804.43333333333,14,16,8,8,30,66.67,131,10.69,12.91,194,166,114,67,3,11,35,12,10,1,1,11,11,19,138,81,14,4,4,50.00
697,Rostislav Olesz,FLA,L,56,955.68333333333,14,12,7,5,26,52.00,139,10.07,11.61,203,178,106,51,12,11,16,8,8,0,0,15,19,35,69,63,25,7,3,70.00
698,Alexandre Picard,CBJ,L,3,20.3,0,0,0,0,0,0.00,1,0.00,0.1,2,1,2,1,0,0,2,1,1,0,0,2,0,0,10,5,0,0,0,-
699,Ladislav Smid,EDM,D,65,1160.9833333333,0,4,2,2,4,12.90,45,0.00,1.32,83,61,14,1,0,5,58,22,19,2,1,12,35,18,92,87,95,0,0,-
700,Boris Valabik,ATL,D,7,116.85,0,0,0,0,0,0.00,5,0.00,0.18,13,9,1,0,0,0,42,10,6,2,2,6,6,1,10,10,11,0,0,-
701,Lauri Tukonen,L.A,R,1,9.8,0,0,0,0,0,-,1,0.00,0.2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,-
702,Drew Stafford,BUF,R,64,866.0,16,22,13,9,38,86.36,103,15.53,8.77,164,135,83,38,4,8,51,24,23,1,0,19,26,15,62,84,20,8,13,38.10
703,Alexander Radulov,NSH,R,81,1327.75,26,32,21,11,58,66.67,183,14.21,18.1,280,233,186,76,10,17,44,22,22,0,0,21,52,58,17,77,36,0,1,0.00
704,Petteri Nokelainen,BOS,C,57,471.5,7,3,3,0,10,71.43,40,17.50,3.91,64,51,42,21,1,1,19,8,7,1,0,12,7,4,54,52,19,152,136,52.78
705,Kyle Chipchura,MTL,C,36,409.35,4,7,4,3,11,84.62,36,11.11,2.48,64,42,40,12,0,1,10,3,3,0,0,10,13,24,21,34,18,139,178,43.85
706,Travis Zajac,N.J,C,82,1372.3833333333,14,20,9,11,34,59.65,155,9.03,16.6,287,214,173,74,5,26,31,14,13,1,0,25,21,44,57,77,15,528,504,51.16
707,Wojtek Wolski,COL,L,77,1226.5166666667,18,30,16,14,48,73.85,158,11.39,15.19,270,202,162,77,13,19,14,7,7,0,0,18,37,40,54,31,21,24,24,50.00
708,Lukas Kaspar,S.J,L,3,36.733333333333,0,0,0,0,0,0.00,5,0.00,0.27,8,5,6,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,0.00
709,Andrej Meszaros,OTT,D,82,1724.8166666667,9,27,16,11,36,36.73,160,5.63,8.35,354,235,78,11,6,13,50,24,24,0,0,16,48,33,101,77,100,0,1,0.00
710,Rob Schremp,EDM,C,2,13.683333333333,0,0,0,0,0,-,3,0.00,0.34,5,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00
711,Jeff Schultz,WSH,D,72,1302.55,5,13,6,7,18,33.33,36,13.89,1.78,103,60,18,2,0,5,28,14,14,0,0,4,50,23,61,90,90,1,0,100.00
712,Mark Fistric,DAL,D,37,471.31666666667,0,2,0,2,2,11.76,17,0.00,0.69,39,27,7,1,0,4,24,12,12,0,0,5,13,16,79,54,30,0,0,-
713,Mike Green,WSH,D,82,1938.35,18,38,19,19,56,47.06,234,7.69,14.22,468,333,137,29,3,28,62,29,29,0,0,32,85,53,94,165,68,0,1,0.00
714,Dave Bolland,CHI,C,39,534.96666666667,4,13,9,4,17,70.83,49,8.16,4.67,74,62,51,22,3,2,28,14,14,0,0,16,6,18,55,27,21,179,206,46.49
715,Chris Bourque,WSH,L,4,34.766666666667,0,0,0,0,0,-,4,0.00,0.24,7,5,2,1,0,0,2,1,1,0,0,0,0,0,4,2,1,0,1,0.00
716,Bryan Bickell,CHI,L,4,36.533333333333,0,0,0,0,0,-,3,0.00,0.37,5,5,2,1,1,0,2,1,1,0,0,0,0,1,7,3,1,0,0,-
717,Michael Funk,BUF,D,4,46.433333333333,0,0,0,0,0,-,1,0.00,0.03,3,2,0,0,0,0,0,0,0,0,0,1,2,0,3,3,3,0,0,-
718,Adam Pineault,CBJ,R,3,33.133333333333,0,0,0,0,0,-,5,0.00,0.35,8,6,3,2,1,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0.00
719,Blake Comeau,NYI,L,51,595.4,8,7,6,1,15,60.00,67,11.94,6.46,120,89,63,30,11,3,22,10,10,0,0,15,16,28,60,37,6,8,19,29.63
720,Dane Byers,NYR,L,1,5.0833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-
721,Enver Lisin,PHX,R,13,187.91666666667,4,1,0,1,5,50.00,27,14.81,3.67,62,51,37,19,1,3,6,3,3,0,0,7,2,2,8,16,1,1,1,50.00
722,David Booth,FLA,L,73,1180.5666666667,22,18,11,7,40,68.97,228,9.65,19.78,371,300,203,80,18,15,26,13,13,0,0,33,26,30,113,156,29,13,25,34.21
723,Nicklas Grossmann,DAL,D,62,964.46666666667,0,7,2,5,7,17.95,34,0.00,1.01,77,48,9,1,1,4,22,11,11,0,0,2,26,8,87,90,43,0,0,-
724,Brandon Dubinsky,NYR,C,82,1188.9833333333,14,26,12,14,40,72.73,157,8.92,15.19,248,212,160,78,6,11,79,25,17,7,1,38,23,40,196,131,30,512,483,51.46
725,Alex Goligoski,PIT,D,3,41.816666666667,0,2,1,1,2,100.00,2,0.00,0.32,3,2,2,1,0,0,2,1,1,0,0,0,0,1,1,4,4,0,0,-
726,David Krejci,BOS,C,56,835.46666666667,6,21,15,6,27,75.00,73,8.22,7.33,106,88,63,35,5,6,20,10,10,0,0,10,8,18,47,70,27,306,329,48.19
727,Sami Lepisto,WSH,D,7,93.033333333333,0,1,0,1,1,50.00,8,0.00,0.29,20,10,5,1,0,2,12,6,6,0,0,1,4,2,6,9,3,0,0,-
728,Adam Berti,CHI,L,2,20.233333333333,0,0,0,0,0,-,1,0.00,0.08,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-
729,Casey Borer,CAR,D,11,168.13333333333,1,2,1,1,3,42.86,5,20.00,0.16,13,6,1,0,0,0,4,2,2,0,0,0,4,3,17,9,12,0,0,-
730,Andrej Sekera,BUF,D,37,725.9,2,6,4,2,8,22.22,28,7.14,1.17,73,45,15,2,1,4,16,8,8,0,0,3,15,14,19,73,50,0,0,-
731,Alexander Edler,VAN,D,75,1599.9666666667,8,12,6,6,20,27.78,124,6.45,5.59,253,180,40,6,2,18,42,21,21,0,0,10,42,23,58,122,76,1,0,100.00
732,Johan Franzen,DET,R,72,1275.75,27,11,7,4,38,59.38,199,13.57,19.76,306,269,186,83,10,14,51,24,23,1,0,26,28,39,89,67,24,189,201,48.46
733,Dustin Boyd,CGY,C,48,471.2,7,5,4,1,12,80.00,46,15.22,5.57,79,61,54,31,2,5,6,3,3,0,0,13,11,20,39,34,14,65,64,50.39
734,Tyler Kennedy,PIT,C,55,671.91666666667,10,9,4,5,19,70.37,104,9.62,7.35,173,138,83,38,9,9,35,11,9,1,1,14,12,20,48,69,10,2,6,25.00
735,Mike Lundin,T.B,D,81,1117.3166666667,0,6,2,4,6,14.63,33,0.00,1.33,91,51,19,3,2,1,16,8,8,0,0,5,18,16,18,74,65,0,0,-
736,Liam Reddox,EDM,L,1,5.9166666666667,0,0,0,0,0,-,1,0.00,0.07,2,1,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-
737,Alexander Nikulin,OTT,C,2,9.85,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100.00
738,Torrey Mitchell,S.J,C,82,1173.6333333333,10,10,6,4,20,66.67,110,9.09,10.18,180,152,109,48,7,3,50,25,25,0,0,30,41,43,113,76,66,342,350,49.42
739,Ryan Callahan,NYR,R,52,643.48333333333,8,5,3,2,13,59.09,92,8.70,7.93,139,116,79,29,7,8,31,14,13,1,0,28,12,18,139,100,25,1,4,20.00
740,Kris Versteeg,CHI,R,13,206.53333333333,2,2,1,1,4,50.00,21,9.52,1.84,33,26,14,7,0,2,6,3,3,0,0,3,1,4,15,14,6,2,1,66.67
741,Jake Dowell,CHI,C,19,226.61666666667,2,1,1,0,3,60.00,19,10.53,1.44,25,23,14,6,2,0,10,5,5,0,0,5,6,4,24,18,10,79,91,46.47
742,Bryan Young,EDM,D,2,4.2666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-
743,Steve Regier,NYI,L,8,63.883333333333,0,0,0,0,0,0.00,7,0.00,0.54,11,9,6,3,1,2,4,2,2,0,0,0,1,1,9,8,4,0,1,0.00
744,Mikhail Grabovski,MTL,C,24,269.41666666667,3,6,4,2,9,75.00,23,13.04,2.57,51,38,37,15,3,3,8,4,4,0,0,7,7,12,7,40,9,51,103,33.12
745,Mike Brown,VAN,R,19,119.91666666667,1,0,0,0,1,50.00,9,11.11,0.79,17,15,10,4,0,0,55,17,10,7,0,13,1,1,44,16,1,0,0,-
746,Ben Walter,NYI,C,8,48.666666666667,1,0,0,0,1,100.00,6,16.67,0.43,10,8,8,1,0,0,0,0,0,0,0,0,2,1,2,4,2,10,23,30.30
747,Patrick Kaleta,BUF,R,40,252.96666666667,3,2,2,0,5,55.56,26,11.54,2.57,30,29,22,14,0,3,41,11,8,1,2,26,1,3,112,53,12,1,5,16.67
748,Roman Polak,STL,D,6,69.233333333333,0,1,1,0,1,33.33,2,0.00,0.1,5,3,2,0,0,0,0,0,0,0,0,0,2,1,6,10,6,0,0,-
749,Robbie Earl,TOR,L,9,83.133333333333,0,1,1,0,1,50.00,9,0.00,1.06,14,12,12,6,1,2,0,0,0,0,0,1,3,2,3,10,5,2,0,100.00
750,Petri Kontiola,CHI,C,12,174.61666666667,0,5,1,4,5,62.50,13,0.00,1.56,17,16,13,8,0,1,6,2,2,0,0,3,5,6,13,12,0,31,14,68.89
751,Troy Brouwer,CHI,R,2,23.866666666667,0,1,1,0,1,50.00,0,-,0.09,3,1,2,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,-
752,Matt Hunwick,BOS,D,13,137.58333333333,0,1,1,0,1,16.67,6,0.00,0.24,11,9,2,0,0,0,4,2,2,0,0,1,3,2,8,12,6,0,0,-
753,Gregory Stewart,MTL,L,1,11.433333333333,0,0,0,0,0,-,2,0.00,0.24,4,3,4,3,0,0,5,1,0,1,0,2,1,1,2,4,0,0,0,-
754,Daniel Winnik,PHX,L,79,1113.9333333333,11,15,5,10,26,72.22,122,9.02,10.89,181,152,112,49,4,7,25,10,9,1,0,24,17,30,75,108,46,65,89,42.21
755,Jannik Hansen,VAN,R,5,57.816666666667,0,0,0,0,0,-,3,0.00,0.47,8,8,5,1,0,0,2,1,1,0,0,3,3,0,0,8,0,1,0,100.00
756,Rene Bourque,CHI,R,62,946.85,10,14,9,5,24,63.16,103,9.71,10.22,170,142,105,53,9,8,40,20,20,0,0,22,6,23,72,59,22,2,6,25.00
757,Rich Peverley,NSH,C,33,340.88333333333,5,5,3,2,10,76.92,43,11.63,4.49,68,60,45,25,2,2,8,4,4,0,0,5,6,10,12,32,5,61,71,46.21
758,Rick Rypien,VAN,C,22,178.45,1,2,2,0,3,100.00,8,12.50,0.8,14,11,8,3,2,1,41,12,7,5,0,8,3,6,28,9,10,44,62,41.51
759,Ryan Shannon,VAN,R,27,348.01666666667,5,8,5,3,13,61.90,34,14.71,4.63,62,52,36,18,3,5,24,8,7,0,1,0,3,13,10,15,8,32,50,39.02
