,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
604,Matt Gilroy,FLA,D,16,260.03333333333,1,1,1,0,2,25.00,27,3.70,1.36,48,41,10,2,0,3,6,3,3,0,0,1,10,1,5,21,18,0,0,-
605,Zach Sill,PIT,C,20,215.88333333333,0,0,0,0,0,0.00,14,0.00,0.73,27,20,8,3,1,0,12,3,1,2,0,2,2,4,57,21,18,34,56,37.78
606,Jordan Schroeder,VAN,C,25,300.28333333333,3,3,1,2,6,66.67,25,12.00,2.48,47,37,28,10,3,5,2,1,1,0,0,2,7,7,20,22,8,112,132,45.90
607,Tim Erixon,CBJ,D,2,28.683333333333,0,0,0,0,0,0.00,1,0.00,0.06,4,2,3,0,0,0,2,1,1,0,0,0,0,0,1,2,1,0,0,-
608,Marcus Johansson,WSH,L,80,1403.0666666667,8,36,28,8,44,55.00,107,7.48,11.09,172,139,120,58,6,14,4,2,2,0,0,15,49,32,49,121,27,95,179,34.67
609,Jordan Caron,BOS,R,35,382.35,1,2,2,0,3,42.86,52,1.92,3.82,86,66,49,21,3,5,36,14,12,2,0,7,7,11,47,37,9,1,3,25.00
610,Kyle Palmieri,ANA,R,71,847.9,14,17,6,11,31,68.89,147,9.52,13.35,235,194,133,70,11,15,38,16,14,2,0,19,17,14,96,113,31,9,14,39.13
611,Dylan Olsen,FLA,D,44,679.21666666667,3,9,4,5,12,38.71,60,5.00,1.76,98,73,18,1,1,5,8,4,4,0,0,3,15,18,116,48,55,0,0,-
612,Carter Ashton,TOR,R,32,200.75,0,3,2,1,3,60.00,23,0.00,1.71,38,30,20,7,0,1,19,5,2,3,0,8,5,3,46,55,7,12,11,52.17
613,Simon Despres,PIT,D,34,569.23333333333,0,5,2,3,5,23.81,41,0.00,1.59,83,53,24,2,1,4,26,13,13,0,0,7,15,10,72,64,46,0,0,-
614,Landon Ferraro,DET,C,4,35.9,0,0,0,0,0,-,2,0.00,0.05,2,2,1,0,0,0,2,1,1,0,0,0,2,0,7,2,2,0,0,-
615,Ryan O'Reilly,COL,C,80,1585.6333333333,28,36,16,20,64,68.82,201,13.93,19.67,320,251,195,84,12,23,2,1,1,0,0,16,33,83,22,65,43,192,179,51.75
616,Carl Klingberg,WPG,L,3,26.616666666667,1,0,0,0,1,50.00,3,33.33,0.25,6,4,4,4,0,1,0,0,0,0,0,0,0,1,2,6,1,0,0,-
617,Kyle Clifford,L.A,L,71,721.43333333333,3,5,3,2,8,42.11,74,4.05,5.3,132,101,58,25,7,8,81,27,18,9,0,14,16,12,189,131,13,6,6,50.00
618,Chris Brown,"PHX, WSH",R,12,104.36666666667,1,1,1,0,2,100.00,8,12.50,0.42,18,11,5,0,1,1,17,3,1,1,1,2,3,2,22,12,1,15,25,37.50
619,Alex Chiasson,DAL,R,79,1194.0166666667,13,22,11,11,35,56.45,144,9.03,23.19,279,218,204,110,10,18,38,16,14,2,0,14,26,27,76,108,21,64,68,48.48
620,Jakob Silfverberg,ANA,R,52,741.68333333333,10,13,9,4,23,67.65,119,8.40,12.44,187,153,114,56,10,7,12,6,6,0,0,9,9,17,31,65,20,1,11,8.33
621,Anton Lander,EDM,C,27,366.88333333333,0,1,1,0,1,12.50,18,0.00,2.07,39,30,20,12,2,0,4,2,2,0,0,8,9,6,29,30,8,71,89,44.38
622,John Tavares,NYI,C,59,1253.2666666667,24,42,26,16,66,74.16,188,12.77,22.31,334,249,236,99,5,17,40,16,15,0,1,16,56,55,23,70,19,554,575,49.07
623,Victor Hedman,T.B,D,75,1682.8166666667,13,42,26,16,55,61.80,170,7.65,9.25,342,242,79,17,6,11,53,25,24,1,0,11,44,34,86,117,101,0,0,-
624,Matt Duchene,COL,C,71,1313.2666666667,23,47,31,16,70,78.65,217,10.60,26.34,374,293,240,110,12,27,19,8,7,1,0,32,36,40,53,101,44,532,526,50.28
625,Evander Kane,WPG,L,63,1278.2166666667,19,22,19,3,41,64.06,250,7.60,23.56,478,358,218,87,20,30,66,30,28,2,0,25,26,28,173,123,36,45,60,42.86
626,Brayden Schenn,PHI,C,82,1291.35,20,21,11,10,41,67.21,178,11.24,19.44,301,239,164,78,11,25,54,17,12,4,1,25,19,37,200,140,37,296,389,43.21
627,Oliver Ekman-Larsson,PHX,D,80,2071.6166666667,15,29,12,17,44,44.90,199,7.54,13.31,444,285,124,20,5,27,50,25,25,0,0,24,36,26,134,130,80,0,1,0.00
628,Nazem Kadri,TOR,C,78,1356.4333333333,20,30,19,11,50,71.43,148,13.51,15.55,310,225,163,64,7,13,67,24,21,1,2,43,57,44,141,178,34,510,617,45.25
629,Jared Cowen,OTT,D,68,1394.8333333333,6,9,4,5,15,27.27,68,8.82,3.64,125,94,32,10,0,9,45,21,20,1,0,5,45,11,214,144,99,0,0,-
630,Magnus Paajarvi,STL,L,55,563.61666666667,6,6,4,2,12,75.00,60,10.00,4.94,104,75,56,31,3,4,6,3,3,0,0,8,3,13,26,68,24,2,4,33.33
631,Ryan Ellis,NSH,D,80,1285.3833333333,6,21,9,12,27,39.13,123,4.88,5.57,233,161,45,4,8,8,24,12,12,0,0,15,42,17,57,123,97,0,0,-
632,Calvin de Haan,NYI,D,51,1072.2333333333,3,13,7,6,16,39.02,71,4.23,3.15,153,96,36,6,0,7,30,14,14,0,0,9,34,30,114,58,104,0,0,-
633,Zack Kassian,VAN,R,73,943.81666666667,14,15,10,5,29,72.50,91,15.38,8.49,163,125,101,35,6,5,124,28,17,4,7,19,25,19,91,61,6,6,15,28.57
634,Dmitry Kulikov,FLA,D,81,1757.2,8,11,5,6,19,29.23,127,6.30,6.96,254,185,51,13,1,11,66,25,22,2,1,17,47,29,125,196,92,0,0,-
635,Peter Holland,"ANA, TOR",C,43,487.98333333333,6,5,4,1,11,52.38,43,13.95,3.5,82,60,39,14,4,1,18,9,9,0,0,6,12,25,46,64,22,182,213,46.08
636,Nick Leddy,CHI,D,82,1341.6,7,24,10,14,31,44.29,123,5.69,5.95,218,154,59,12,1,11,10,5,5,0,0,8,35,12,52,110,45,0,0,-
637,David Rundblad,"CHI, PHX",D,17,233.78333333333,0,1,0,1,1,14.29,21,0.00,0.86,51,31,14,1,2,1,6,3,3,0,0,1,5,3,18,25,14,0,0,-
638,Louis Leblanc,MTL,C,8,78.966666666667,0,0,0,0,0,0.00,7,0.00,0.49,14,9,5,1,0,0,4,2,2,0,0,1,1,0,3,4,7,2,2,50.00
639,Chris Kreider,NYR,L,66,1038.1,17,20,12,8,37,62.71,136,12.50,16.43,227,196,134,84,4,11,72,28,25,2,1,16,25,21,146,87,18,8,11,42.11
640,Jacob Josefson,N.J,C,27,273.58333333333,1,2,0,2,3,37.50,21,4.76,1.64,37,29,23,9,1,1,4,2,2,0,0,5,5,10,15,26,4,83,85,49.40
641,John Moore,NYR,D,74,1134.3166666667,4,11,5,6,15,34.88,115,3.48,6.28,250,167,62,11,3,12,25,11,10,1,0,10,27,4,59,122,57,0,0,-
642,Brayden McNabb,BUF,D,12,206.73333333333,0,0,0,0,0,0.00,10,0.00,0.51,25,14,8,2,1,3,6,3,3,0,0,6,5,2,25,16,12,0,0,-
643,Jamie Devane,TOR,L,2,11.716666666667,0,0,0,0,0,-,1,0.00,0.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-
644,Reilly Smith,BOS,R,82,1205.9166666667,20,31,19,12,51,61.45,146,13.70,15.61,244,200,152,68,8,17,14,6,6,0,0,6,41,35,63,136,14,0,2,0.00
645,Taylor Beck,NSH,L,7,89.883333333333,0,0,0,0,0,-,9,0.00,0.73,15,13,6,5,1,0,6,3,3,0,0,0,2,0,4,10,5,0,0,-
646,Tomas Tatar,DET,L,73,1047.6,19,20,12,8,39,65.00,158,12.03,16.97,279,214,158,62,7,13,30,15,15,0,0,20,19,41,81,87,20,26,26,50.00
647,Philip Samuelsson,PIT,D,5,77.866666666667,0,0,0,0,0,-,5,0.00,0.12,10,6,1,0,0,1,0,0,0,0,0,0,4,2,5,9,7,0,0,-
648,Ben Hanowski,CGY,R,11,79.716666666667,0,2,0,2,2,66.67,10,0.00,0.62,13,10,7,2,1,4,2,1,1,0,0,1,3,2,13,3,1,1,0,100.00
649,Tyson Barrie,COL,D,64,1186.6833333333,13,25,11,14,38,48.72,101,12.87,6.73,207,141,59,17,3,15,20,10,10,0,0,9,27,26,50,97,57,0,0,-
650,Joonas Nattinen,MTL,C,1,1.75,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.00
651,Eric Gelinas,N.J,D,60,1015.4333333333,7,22,13,9,29,52.73,124,5.65,6.35,247,176,46,5,4,13,22,11,11,0,0,5,26,12,99,93,20,0,0,-
652,Dmitry Orlov,WSH,D,54,1058.2833333333,3,8,3,5,11,26.83,59,5.08,2.59,129,87,29,4,3,4,19,8,7,1,0,14,28,28,75,79,62,0,0,-
653,Brandon Pirri,"CHI, FLA",R,49,635.83333333333,13,12,4,8,25,75.76,80,16.25,8.27,159,119,84,33,8,6,8,4,4,0,0,9,7,16,24,38,15,204,250,44.93
654,Stefan Elliott,COL,D,1,16.85,1,0,0,0,1,100.00,1,100.00,0.13,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-
655,Brian Dumoulin,PIT,D,6,115.4,0,1,1,0,1,16.67,3,0.00,0.26,11,8,2,1,0,1,4,2,2,0,0,1,4,1,1,9,8,0,0,-
656,Richard Panik,T.B,R,50,634.61666666667,3,10,5,5,13,59.09,56,5.36,4.69,114,88,65,20,3,3,21,9,8,1,0,17,23,16,70,59,16,3,5,37.50
657,Drew Shore,FLA,C,24,287.86666666667,5,2,0,2,7,77.78,23,21.74,1.92,40,28,21,11,1,2,8,3,3,0,0,2,4,6,23,32,5,86,122,41.35
658,Jeremy Morin,CHI,L,24,219.95,5,6,5,1,11,68.75,46,10.87,4.07,77,61,45,21,6,4,32,8,6,0,2,13,0,9,20,29,2,4,2,66.67
659,Mattias Ekholm,NSH,D,62,1042.6333333333,1,8,4,4,9,23.08,58,1.72,2.39,124,78,38,3,3,8,10,5,5,0,0,5,33,19,42,81,55,0,0,-
660,Marcus Foligno,BUF,L,74,1114.6166666667,7,12,6,6,19,65.52,79,8.86,7.27,131,110,60,38,7,2,82,24,16,6,2,17,19,36,206,69,43,146,155,48.50
661,Sami Vatanen,ANA,D,48,837.66666666667,6,15,9,6,21,44.68,73,8.22,4.86,166,112,46,5,2,10,22,10,10,0,0,16,22,15,66,79,47,0,0,-
662,Linden Vey,L.A,R,18,218.4,0,5,3,2,5,83.33,8,0.00,1.21,20,16,14,4,0,1,0,0,0,0,0,4,7,7,2,11,1,55,69,44.35
663,Jordan Szwarz,PHX,R,26,224.81666666667,3,0,0,0,3,75.00,25,12.00,2.17,37,32,22,12,3,3,19,4,2,1,1,3,1,7,23,30,7,1,2,33.33
664,Craig Smith,NSH,R,79,1295.55,24,28,15,13,52,72.22,215,11.16,20.9,386,305,214,90,13,16,22,11,11,0,0,17,49,50,54,61,21,3,16,15.79
665,Casey Cizikas,NYI,C,80,1069.8833333333,6,10,7,3,16,66.67,79,7.59,10.38,141,114,94,59,9,7,30,15,15,0,0,17,18,33,128,100,48,489,522,48.37
666,David Savard,CBJ,D,70,1248.0166666667,5,10,4,6,15,30.61,63,7.94,2.02,134,83,29,3,1,4,28,14,14,0,0,5,9,12,149,130,81,1,0,100.00
667,Nicolas Deslauriers,BUF,L,17,223.41666666667,1,0,0,0,1,50.00,30,3.33,2.38,49,40,27,10,4,3,18,6,4,2,0,4,1,2,51,10,3,0,1,0.00
668,Cody Eakin,DAL,C,81,1403.85,16,19,9,10,35,61.40,161,9.94,18.6,314,229,185,71,10,26,36,18,18,0,0,23,33,57,91,137,58,585,638,47.83
669,Kevin Connauton,DAL,D,36,551.9,1,7,2,5,8,40.00,56,1.79,2.76,120,80,32,6,5,4,16,8,8,0,0,4,22,9,43,56,29,0,0,-
670,Michael Latta,WSH,C,17,131.08333333333,1,3,3,0,4,100.00,6,16.67,0.68,12,9,10,2,2,1,12,3,1,2,0,6,2,3,14,13,2,60,55,52.17
671,Alexander Urbom,WSH,D,20,292.11666666667,1,1,1,0,2,22.22,16,6.25,0.61,34,25,6,0,0,1,19,4,2,1,1,3,10,5,25,33,13,0,0,-
672,Garrett Wilson,FLA,L,3,31.0,0,0,0,0,0,-,4,0.00,0.16,4,4,3,1,0,0,0,0,0,0,0,0,0,0,11,3,2,0,0,-
673,Gabriel Dumont,MTL,C,2,13.666666666667,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,3,5,37.50
674,Corban Knight,CGY,C,7,55.55,1,0,0,0,1,25.00,4,25.00,0.26,5,5,2,1,0,0,0,0,0,0,0,0,0,1,9,3,4,24,27,47.06
675,Roman Horak,"CGY, EDM",C,3,28.25,1,0,0,0,1,100.00,2,50.00,0.07,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,66.67
676,Gabriel Bourque,NSH,L,74,1024.0166666667,9,17,11,6,26,59.09,108,8.33,11.75,195,156,108,47,3,13,8,4,4,0,0,10,21,20,70,114,34,0,1,0.00
677,Patrick Wey,WSH,D,9,131.26666666667,0,3,1,2,3,50.00,5,0.00,0.15,15,6,4,1,0,2,5,1,0,1,0,2,7,1,11,24,4,0,0,-
678,Ben Chiarot,WPG,D,1,10.783333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,-
679,Lane MacDermid,"CGY, DAL",L,7,39.0,0,2,1,1,2,100.00,1,0.00,0.1,2,1,1,1,0,0,12,3,1,2,0,3,0,0,10,5,3,1,1,50.00
680,Erik Haula,MIN,C,46,466.73333333333,6,9,3,6,15,75.00,56,10.71,3.99,90,75,40,20,4,3,29,9,7,1,1,3,5,8,23,37,17,161,187,46.26
681,Mitch Callahan,DET,R,1,9.0166666666667,0,0,0,0,0,-,0,-,0.06,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,-
682,Jerry D'Amigo,TOR,R,22,177.01666666667,1,2,1,1,3,60.00,12,8.33,1.19,20,15,16,6,2,0,0,0,0,0,0,7,3,6,23,35,4,1,3,25.00
683,Anders Lee,NYI,L,22,345.9,9,5,2,3,14,70.00,68,13.24,8.18,99,89,80,44,3,9,14,7,7,0,0,3,8,9,48,34,2,1,5,16.67
684,Phil Varone,BUF,C,9,102.66666666667,1,1,1,0,2,100.00,15,6.67,1.49,21,19,16,9,0,1,4,2,2,0,0,0,1,0,7,7,2,26,30,46.43
685,Marcus Kruger,CHI,C,81,1123.8333333333,8,20,14,6,28,80.00,96,8.33,8.04,154,124,81,36,5,7,36,18,18,0,0,13,18,27,22,129,70,438,335,56.66
686,Jordan Nolan,L.A,C,64,576.01666666667,6,4,0,4,10,90.91,58,10.34,3.97,101,75,40,19,5,7,54,18,12,6,0,22,16,5,100,71,11,1,3,25.00
687,Adam Almquist,DET,D,2,34.433333333333,1,0,0,0,1,50.00,2,50.00,0.18,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-
688,Craig Cunningham,BOS,L,2,18.966666666667,0,0,0,0,0,-,4,0.00,0.43,4,4,2,2,0,2,0,0,0,0,0,0,0,0,1,4,0,3,4,42.86
689,Darren Archibald,VAN,R,16,124.75,1,2,1,1,3,50.00,11,9.09,0.92,20,15,9,4,0,1,0,0,0,0,0,4,1,2,30,25,9,0,1,0.00
690,Brenden Dillon,DAL,D,80,1687.4666666667,6,11,5,6,17,25.37,97,6.19,3.76,205,137,41,8,0,14,84,32,27,4,1,25,52,15,168,125,149,0,0,-
691,Radko Gudas,T.B,D,73,1396.2666666667,3,19,8,11,22,38.60,114,2.63,4.29,251,166,33,2,4,10,152,50,41,4,5,31,36,13,273,98,138,0,0,-
692,Julien Brouillette,WSH,D,10,155.51666666667,1,1,1,0,2,25.00,4,25.00,0.27,16,8,8,0,0,0,0,0,0,0,0,1,5,1,10,17,11,0,0,-
693,Ryan Stanton,VAN,D,64,941.56666666667,1,15,5,10,16,41.03,65,1.54,2.31,147,95,25,4,2,6,32,13,11,2,0,9,21,20,97,146,81,1,0,100.00
694,Casey Wellman,WSH,C,13,121.86666666667,2,1,0,1,3,60.00,15,13.33,1.45,25,21,13,8,0,3,0,0,0,0,0,1,3,3,9,13,5,50,47,51.55
695,Nate Prosser,MIN,D,53,769.91666666667,2,6,0,6,8,30.77,30,6.67,1.11,81,51,14,0,0,3,58,15,9,4,2,9,7,17,22,116,83,0,0,-
696,Aaron Volpatti,WSH,L,41,301.86666666667,2,0,0,0,2,50.00,18,11.11,2.05,39,27,21,9,1,5,49,13,7,5,1,7,1,6,77,55,10,4,8,33.33
697,Matt Irwin,S.J,D,62,1166.5,2,17,9,8,19,33.33,147,1.36,6.23,295,198,66,10,4,16,35,12,10,1,1,7,44,15,62,128,93,0,1,0.00
698,Bobby Butler,FLA,R,2,27.666666666667,0,1,0,1,1,50.00,5,0.00,0.19,9,5,2,1,0,2,2,1,1,0,0,0,0,2,2,1,0,0,0,-
699,Erik Gustafsson,PHI,D,31,543.15,2,8,2,6,10,37.04,30,6.67,1.47,69,48,19,2,2,5,6,3,3,0,0,1,16,4,11,69,50,0,0,-
700,Chris Breen,CGY,D,9,84.466666666667,0,2,1,1,2,33.33,4,0.00,0.17,10,7,2,0,0,0,5,1,0,1,0,1,5,0,3,3,7,0,0,-
701,Brandon Bollig,CHI,L,82,842.55,7,7,6,1,14,48.28,109,6.42,8.05,188,142,87,30,13,9,92,29,21,6,2,17,6,5,203,85,22,1,0,100.00
702,Matt Fraser,BOS,R,14,135.11666666667,2,0,0,0,2,40.00,13,15.38,1.06,21,17,15,3,2,1,10,2,0,2,0,3,0,1,10,15,5,1,1,50.00
703,Christopher Tanev,VAN,D,64,1327.15,6,11,2,9,17,34.00,65,9.23,2.58,130,89,28,4,3,7,8,4,4,0,0,7,18,17,25,172,136,0,0,-
704,Mats Zuccarello,NYR,R,77,1319.75,19,40,27,13,59,80.82,170,11.18,20.32,294,232,185,100,5,21,32,16,16,0,0,34,38,44,116,104,41,3,5,37.50
705,Calle Jarnkrok,NSH,C,12,168.81666666667,2,7,3,4,9,69.23,13,15.38,1.62,22,16,19,9,1,1,4,2,2,0,0,1,2,2,2,14,4,58,89,39.46
706,Martin Marincin,EDM,D,44,843.16666666667,0,6,3,3,6,20.69,28,0.00,1.52,76,47,21,6,2,4,16,8,8,0,0,4,33,17,17,25,60,0,0,-
707,Jason Zucker,MIN,L,21,272.73333333333,4,1,0,1,5,45.45,40,10.00,3.58,68,58,39,18,1,1,2,1,1,0,0,3,9,9,16,19,11,0,0,-
708,Tyler Toffoli,L.A,C,62,802.15,12,17,8,9,29,69.05,124,9.68,11.0,236,180,103,31,4,18,10,5,5,0,0,8,25,23,57,67,8,2,7,22.22
709,Ryan Spooner,BOS,C,23,294.63333333333,0,11,4,7,11,68.75,42,0.00,2.73,64,54,29,7,3,1,6,3,3,0,0,3,3,8,10,18,6,59,86,40.69
710,Johan Larsson,BUF,C,28,376.68333333333,0,4,2,2,4,57.14,21,0.00,2.02,43,35,23,10,1,3,19,8,7,1,0,6,3,9,52,42,19,135,150,47.37
711,Max Reinhart,CGY,C,8,85.616666666667,0,2,1,1,2,50.00,7,0.00,1.56,20,13,11,5,0,1,2,1,1,0,0,0,1,3,1,5,0,2,7,22.22
712,Greg McKegg,TOR,C,1,3.7166666666667,0,0,0,0,0,-,1,0.00,0.16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,16.67
713,Michael Bournival,MTL,L,60,619.11666666667,7,7,5,2,14,73.68,78,8.97,6.73,126,102,60,33,8,8,18,9,9,0,0,6,10,15,67,83,42,28,33,45.90
714,Evgeny Kuznetsov,WSH,C,17,229.05,3,6,2,4,9,81.82,22,13.64,1.76,37,29,19,7,2,1,6,3,3,0,0,3,7,3,7,13,2,5,22,18.52
715,Charlie Coyle,MIN,C,70,1196.3833333333,12,18,9,9,30,58.82,135,8.89,11.26,213,177,121,54,7,9,31,14,13,1,0,19,28,32,108,79,37,192,266,41.92
716,Patrik Nemeth,DAL,D,8,110.13333333333,0,0,0,0,0,0.00,3,0.00,0.27,6,5,2,1,0,1,6,3,3,0,0,1,5,1,16,20,11,0,0,-
717,Christian Thomas,MTL,L,2,14.366666666667,0,0,0,0,0,-,1,0.00,0.06,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-
718,Jon Merrill,N.J,D,52,999.76666666667,2,9,5,4,11,33.33,45,4.44,2.3,123,69,32,1,1,4,12,6,6,0,0,3,11,9,27,87,41,0,0,-
719,Tyler Pitlick,EDM,R,10,89.716666666667,1,0,0,0,1,100.00,9,11.11,0.54,18,12,5,4,1,1,0,0,0,0,0,1,1,2,26,14,4,1,2,33.33
720,Justin Faulk,CAR,D,76,1779.2833333333,5,27,8,19,32,35.96,152,3.29,7.12,337,217,69,7,8,26,37,17,16,1,0,8,47,41,94,103,102,0,0,-
721,Brock Nelson,NYI,C,72,1026.8833333333,14,12,4,8,26,57.78,132,10.61,14.85,261,188,162,72,11,11,12,6,6,0,0,17,23,32,74,94,38,191,260,42.35
722,Alex Petrovic,FLA,D,7,85.65,0,1,1,0,1,14.29,4,0.00,0.21,11,7,1,1,0,0,8,4,4,0,0,2,0,0,24,11,5,0,0,-
723,Brett Bulmer,MIN,R,5,53.45,0,0,0,0,0,-,7,0.00,0.23,12,10,2,1,0,0,2,1,1,0,0,3,0,1,14,2,2,0,0,-
724,Devante Smith-Pelly,ANA,R,19,240.21666666667,2,8,3,5,10,83.33,23,8.70,2.41,42,37,25,13,2,2,2,1,1,0,0,3,7,2,50,33,13,0,4,0.00
725,Brandon Gormley,PHX,D,5,72.716666666667,0,0,0,0,0,0.00,4,0.00,0.12,11,7,0,0,0,1,2,1,1,0,0,0,1,1,5,2,8,0,0,-
726,Nick Bjugstad,FLA,C,76,1232.65,16,22,14,8,38,71.70,185,8.65,18.69,301,243,184,85,11,13,16,8,8,0,0,10,28,37,117,89,23,549,574,48.89
727,Beau Bennett,PIT,R,21,290.73333333333,3,4,2,2,7,58.33,27,11.11,2.73,52,39,30,13,2,1,0,0,0,0,0,4,4,2,32,24,7,2,0,100.00
728,Cam Fowler,ANA,D,70,1670.4,6,30,12,18,36,42.35,100,6.00,6.68,223,146,75,12,5,14,14,7,7,0,0,4,36,24,46,78,122,0,0,-
729,Vladimir Tarasenko,STL,R,64,971.1,21,22,15,7,43,72.88,136,15.44,16.22,276,215,178,55,7,9,16,8,8,0,0,22,20,32,22,71,9,2,4,33.33
730,Jaden Schwartz,STL,L,80,1402.2333333333,25,31,18,13,56,70.00,188,13.30,18.53,302,245,183,75,11,20,27,12,11,1,0,17,15,66,54,99,32,44,34,56.41
731,Quinton Howden,FLA,C,16,219.5,4,2,2,0,6,85.71,23,17.39,2.23,33,27,20,9,2,1,10,5,5,0,0,3,0,9,32,18,11,2,6,25.00
732,Emerson Etem,ANA,L,29,370.76666666667,7,4,2,2,11,78.57,44,15.91,4.94,84,64,45,19,5,6,4,2,2,0,0,3,7,8,50,52,13,0,1,0.00
733,Riley Sheahan,DET,C,42,606.88333333333,9,15,13,2,24,64.86,59,15.25,7.33,106,86,69,40,2,7,6,3,3,0,0,11,9,17,25,49,16,251,261,49.02
734,Petter Granberg,TOR,D,1,11.766666666667,0,0,0,0,0,-,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,-
735,Tye McGinn,PHI,L,18,201.23333333333,4,1,1,0,5,50.00,16,25.00,1.92,32,24,18,13,4,1,4,2,2,0,0,0,6,4,26,35,7,0,0,-
736,Jeff Skinner,CAR,L,71,1220.7666666667,33,21,16,5,54,73.97,274,12.04,27.59,474,361,242,96,9,31,22,11,11,0,0,28,43,48,22,71,8,23,28,45.10
737,Erik Gudbranson,FLA,D,65,1168.7666666667,3,6,3,3,9,21.95,92,3.26,4.1,209,148,43,6,7,3,114,29,17,8,4,23,19,14,158,161,91,0,0,-
738,Taylor Hall,EDM,L,75,1500.3166666667,27,53,25,28,80,82.47,250,10.80,22.76,427,327,234,90,14,19,44,21,21,0,0,27,100,76,54,161,41,37,44,45.68
739,Brett Connolly,T.B,R,11,132.2,1,0,0,0,1,20.00,12,8.33,1.48,18,17,12,5,0,0,4,2,2,0,0,2,1,3,9,13,1,25,27,48.08
740,Ryan Johansen,CBJ,C,82,1447.0166666667,33,30,18,12,63,75.90,237,13.92,23.06,391,319,213,85,16,15,43,20,19,1,0,12,40,39,114,81,39,692,619,52.78
741,Tyler Seguin,DAL,C,80,1547.8166666667,37,47,33,14,84,78.50,294,12.59,33.51,522,417,268,106,10,33,18,5,4,0,1,26,60,67,48,47,24,281,396,41.51
742,Dylan McIlrath,NYR,D,2,14.05,0,0,0,0,0,-,0,-,0.0,2,0,0,0,0,0,7,2,1,1,0,2,0,0,2,1,1,0,0,-
743,Mark Pysyk,BUF,D,44,863.36666666667,1,6,1,5,7,30.43,51,1.96,2.03,109,78,16,2,3,4,16,8,8,0,0,5,19,12,37,50,57,0,0,-
744,Jarred Tinordi,MTL,D,22,319.68333333333,0,2,0,2,2,20.00,10,0.00,0.54,33,20,9,2,0,1,40,10,5,4,1,6,12,0,42,34,27,0,0,-
745,Mikael Granlund,MIN,C,63,1091.4666666667,8,33,16,17,41,74.55,104,7.69,8.48,169,133,102,38,6,6,22,11,11,0,0,16,24,27,38,116,46,415,374,52.60
746,Nino Niederreiter,MIN,R,81,1141.6833333333,14,22,13,9,36,66.67,143,9.79,15.22,227,190,138,78,7,18,44,22,22,0,0,16,24,37,175,114,23,7,19,26.92
747,Teemu Pulkkinen,DET,L,3,22.4,0,0,0,0,0,-,4,0.00,0.28,8,4,2,0,0,0,2,1,1,0,0,0,0,0,2,3,0,0,0,-
748,Joakim Nordstrom,CHI,L,16,186.96666666667,1,2,2,0,3,60.00,26,3.85,1.99,46,35,21,12,0,2,2,1,1,0,0,1,2,9,17,24,7,10,17,37.04
749,Michael Chaput,CBJ,C,17,151.2,0,1,1,0,1,20.00,6,0.00,0.46,16,9,8,2,1,0,2,1,1,0,0,4,1,5,34,13,10,42,56,42.86
750,Julian Melchiori,WPG,D,1,8.6833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-
751,Bill Arnold,CGY,C,1,13.583333333333,0,0,0,0,0,-,0,-,0.11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,4,55.56
752,Kenny Agostino,CGY,L,8,88.733333333333,1,1,1,0,2,100.00,12,8.33,1.75,20,18,12,7,1,2,0,0,0,0,0,1,3,3,9,7,3,0,0,-
753,Justin Florek,BOS,L,4,47.383333333333,1,1,1,0,2,66.67,5,20.00,0.45,8,7,4,2,0,0,0,0,0,0,0,0,0,2,4,6,0,0,1,0.00
754,Brendan Gallagher,MTL,R,81,1293.1166666667,19,22,9,13,41,53.95,211,9.00,23.94,384,287,232,115,11,31,73,31,29,1,1,35,22,41,38,147,36,47,81,36.72
755,Jesper Fast,NYR,R,11,124.18333333333,0,0,0,0,0,0.00,7,0.00,1.16,16,12,9,4,1,1,2,1,1,0,0,2,1,1,20,14,7,0,0,-
