,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
756,Sean Couturier,PHI,C,82,1507.8333333333,15,22,13,9,37,61.67,148,10.14,13.23,271,201,135,61,12,23,28,11,9,2,0,22,30,40,72,137,35,643,687,48.35
757,Dougie Hamilton,BOS,D,72,1536.1833333333,10,32,11,21,42,55.26,188,5.32,8.29,393,263,82,9,11,13,41,19,18,1,0,11,45,24,106,90,53,0,0,-
758,Jonas Brodin,MIN,D,71,1716.3,3,14,4,10,17,23.94,95,3.16,3.16,186,123,32,5,2,7,8,4,4,0,0,6,33,33,31,81,128,0,0,-
759,Duncan Siemens,COL,D,1,14.0,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-
760,Ryan Murphy,CAR,D,37,676.75,4,9,8,1,13,50.00,61,6.56,3.15,127,83,28,4,4,10,8,4,4,0,0,4,30,20,20,56,37,0,0,-
761,Sven Baertschi,"CGY, VAN",L,18,174.26666666667,2,4,4,0,6,75.00,15,13.33,1.34,24,19,13,7,1,1,10,5,5,0,0,3,5,7,8,11,7,0,0,-
762,Jamie Oleksiak,DAL,D,36,482.36666666667,1,7,2,5,8,32.00,36,2.78,1.54,61,47,13,3,0,3,8,4,4,0,0,4,22,9,82,41,46,0,0,-
763,J.T. Miller,NYR,L,58,736.58333333333,10,13,8,5,23,58.97,92,10.87,9.78,155,127,88,46,6,6,23,6,4,1,1,12,23,27,89,90,28,93,112,45.37
764,Joel Armia,BUF,R,1,14.783333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-
765,Nathan Beaulieu,MTL,D,64,1004.75,1,8,4,4,9,29.03,62,1.61,3.32,147,98,31,4,1,8,45,14,10,3,1,13,47,8,50,129,69,0,0,-
766,Oscar Klefbom,EDM,D,60,1319.9333333333,2,18,7,11,20,45.45,98,2.04,4.05,227,154,50,8,1,10,4,2,2,0,0,4,48,48,45,117,102,0,0,-
767,Connor Murphy,ARI,D,73,1226.45,4,3,1,2,7,25.00,72,5.56,3.41,160,109,29,4,3,8,42,18,16,2,0,13,25,8,137,157,142,0,1,0.00
768,Stefan Noesen,ANA,R,1,6.9,0,0,0,0,0,-,0,-,0.09,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-
769,Joe Morrow,BOS,D,15,250.35,1,0,0,0,1,16.67,20,5.00,0.84,48,30,10,2,1,1,4,2,2,0,0,3,3,2,18,21,22,0,0,-
770,Matt Puempel,OTT,L,13,104.41666666667,2,1,0,1,3,42.86,14,14.29,2.06,26,21,19,12,2,4,8,3,3,0,0,0,0,3,9,12,1,0,1,0.00
771,Stuart Percy,TOR,D,9,162.7,0,3,3,0,3,42.86,13,0.00,0.51,24,17,9,1,1,3,2,1,1,0,0,1,12,7,14,26,13,0,0,-
772,Phillip Danault,CHI,L,2,19.0,0,0,0,0,0,-,2,0.00,0.12,4,3,3,1,0,0,0,0,0,0,0,2,0,0,3,1,0,6,14,30.00
773,Vladislav Namestnikov,T.B,C,43,515.8,9,7,4,3,16,66.67,46,19.57,4.97,72,60,58,30,1,8,13,5,4,1,0,9,9,16,41,54,13,70,85,45.16
774,Nicklas Jensen,VAN,R,5,47.783333333333,0,0,0,0,0,0.00,7,0.00,0.41,9,7,4,1,0,0,0,0,0,0,0,0,1,0,7,2,4,0,0,-
775,Rickard Rakell,ANA,C,71,891.1,9,22,11,11,31,68.89,105,8.57,10.02,192,153,103,41,1,6,10,5,5,0,0,1,33,18,79,110,22,310,355,46.62
776,Seth Griffith,BOS,C,30,403.3,6,4,1,3,10,66.67,33,18.18,3.37,69,53,37,13,2,1,6,3,3,0,0,2,6,12,14,41,13,3,6,33.33
777,Colin Smith,COL,C,1,6.1,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,6,40.00
778,Jonathan Marchessault,T.B,C,2,23.883333333333,1,0,0,0,1,50.00,3,33.33,0.15,5,4,3,0,0,1,0,0,0,0,0,0,0,1,4,2,0,1,2,33.33
779,Daniil Tarasov,S.J,R,5,37.85,0,1,0,1,1,50.00,5,0.00,0.25,7,6,4,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,100.00
780,Barclay Goodrow,S.J,R,60,664.3,4,8,7,1,12,60.00,68,5.88,5.75,131,94,64,24,13,3,35,12,10,1,1,9,24,27,76,87,24,12,11,52.17
781,Bobby Farnham,PIT,R,11,78.933333333333,0,0,0,0,0,0.00,6,0.00,0.75,14,10,9,3,0,1,24,6,2,4,0,12,1,0,26,14,2,0,0,-
782,Brad Hunt,EDM,D,11,214.33333333333,1,2,2,0,3,33.33,20,5.00,1.16,49,33,6,0,0,3,0,0,0,0,0,1,6,6,8,17,10,0,0,-
783,Torey Krug,BOS,D,78,1528.3333333333,12,27,14,13,39,48.15,205,5.85,11.09,421,293,106,21,5,19,20,7,5,2,0,11,31,15,75,129,68,0,0,-
784,Karl Stollery,"COL, S.J",D,10,147.28333333333,0,0,0,0,0,0.00,9,0.00,0.22,23,11,4,0,1,0,6,3,3,0,0,1,7,1,23,19,21,0,0,-
785,Cameron Schilling,WSH,D,4,45.5,0,0,0,0,0,0.00,2,0.00,0.08,7,4,1,0,0,0,4,2,2,0,0,0,0,0,4,4,2,0,0,-
786,J.T. Brown,T.B,R,52,551.55,3,6,3,3,9,56.25,74,4.05,5.71,124,100,71,33,8,6,30,12,10,2,0,10,18,7,43,71,20,6,7,46.15
787,Matt Tennyson,S.J,D,27,474.31666666667,2,6,2,4,8,57.14,37,5.41,1.97,85,65,10,2,1,3,16,7,7,0,0,1,18,11,48,79,34,0,0,-
788,Brian Flynn,"BUF, MTL",C,63,939.11666666667,5,12,8,4,17,51.52,82,6.10,7.31,132,108,64,38,4,7,8,4,4,0,0,9,17,12,44,59,46,172,187,47.91
789,Luke Glendening,DET,C,82,1207.0833333333,12,6,2,4,18,56.25,104,11.54,12.13,151,130,91,55,8,5,34,17,17,0,0,17,14,26,147,165,73,499,463,51.87
790,Ryan Murray,CBJ,D,12,226.9,1,2,1,1,3,27.27,8,12.50,0.28,17,12,0,0,1,0,8,4,4,0,0,0,2,5,5,23,11,0,0,-
791,Alex Galchenyuk,MTL,C,80,1314.3,20,26,15,11,46,63.89,163,12.27,18.74,300,229,182,93,4,18,39,18,17,1,0,23,28,24,91,124,44,82,92,47.13
792,Griffin Reinhart,NYI,D,8,113.38333333333,0,1,0,1,1,16.67,4,0.00,0.13,11,8,2,0,0,0,6,3,3,0,0,2,2,0,14,9,8,0,0,-
793,Morgan Rielly,TOR,D,81,1647.35,8,21,11,10,29,44.62,148,5.41,6.26,312,209,77,10,5,5,14,7,7,0,0,9,63,41,98,132,103,0,0,-
794,Hampus Lindholm,ANA,D,78,1697.3,7,27,15,12,34,40.00,107,6.54,6.23,235,151,80,11,6,8,32,16,16,0,0,9,68,29,59,110,77,0,5,0.00
795,Nail Yakupov,EDM,R,81,1250.8833333333,14,19,12,7,33,66.00,191,7.33,17.11,337,257,173,60,13,22,18,9,9,0,0,21,55,34,97,83,28,0,1,0.00
796,Matt Dumba,MIN,D,58,870.6,8,8,3,5,16,30.19,86,9.30,5.2,188,125,38,8,1,7,23,10,9,1,0,11,28,9,42,61,51,0,0,-
797,Henrik Samuelsson,ARI,C,3,39.8,0,0,0,0,0,-,4,0.00,0.41,5,5,4,2,0,0,2,1,1,0,0,0,0,1,5,5,0,2,0,100.00
798,Stefan Matteau,N.J,C,7,83.1,1,0,0,0,1,100.00,8,12.50,0.81,13,10,8,5,0,1,4,2,2,0,0,1,3,2,17,18,1,0,0,-
799,Tanner Pearson,L.A,L,42,558.26666666667,12,4,2,2,16,51.61,68,17.65,7.44,131,106,71,34,7,6,12,6,6,0,0,7,14,18,46,46,9,5,3,62.50
800,Scott Laughton,PHI,C,31,394.3,2,4,3,1,6,46.15,51,3.92,4.32,89,65,54,22,3,7,17,7,6,1,0,5,12,11,58,32,11,134,149,47.35
801,Olli Maatta,PIT,D,20,414.16666666667,1,8,4,4,9,47.37,27,3.70,1.58,56,38,15,3,0,1,10,5,5,0,0,6,11,3,18,42,33,0,0,-
802,Zemgus Girgensons,BUF,C,61,1163.85,15,15,5,10,30,73.17,115,13.04,12.41,183,152,125,62,3,8,25,11,10,1,0,22,12,19,127,122,62,440,560,44.00
803,Cody Ceci,OTT,D,81,1562.4833333333,5,16,9,7,21,38.18,130,3.85,5.11,245,173,55,11,7,14,6,3,3,0,0,4,41,14,89,98,113,0,0,-
804,Tom Wilson,WSH,R,67,732.76666666667,4,13,7,6,17,70.83,79,5.06,8.59,150,112,81,41,2,6,172,56,41,12,3,62,10,20,205,137,24,2,9,18.18
805,Tomas Hertl,S.J,C,82,1193.3,13,18,6,12,31,59.62,145,8.97,18.45,289,211,191,110,7,31,16,8,8,0,0,15,64,29,106,98,33,38,45,45.78
806,Teuvo Teravainen,CHI,L,34,434.66666666667,4,5,4,1,9,60.00,66,6.06,4.61,103,78,57,19,2,6,2,1,1,0,0,4,15,11,11,28,14,29,33,46.77
807,Derrick Pouliot,PIT,D,34,596.58333333333,2,5,3,2,7,35.00,56,3.57,3.32,114,76,34,8,4,5,4,2,2,0,0,3,18,11,15,39,20,0,0,-
808,Jacob Trouba,WPG,D,65,1515.5666666667,7,15,8,7,22,35.48,133,5.26,8.81,321,193,90,22,5,26,46,19,18,0,1,13,76,28,97,80,120,0,1,0.00
809,Slater Koekkoek,T.B,D,3,49.75,0,0,0,0,0,0.00,6,0.00,0.15,8,7,1,0,0,0,2,1,1,0,0,1,0,1,2,8,3,0,0,-
810,Filip Forsberg,NSH,L,82,1421.1333333333,26,37,20,17,63,70.00,237,10.97,22.5,471,368,252,79,17,26,24,12,12,0,0,25,57,50,108,104,28,3,4,42.86
811,Mikhail Grigorenko,BUF,C,25,379.23333333333,3,3,0,3,6,54.55,35,8.57,3.01,57,45,35,13,1,3,2,1,1,0,0,2,7,2,28,19,15,153,178,46.22
812,Shayne Gostisbehere,PHI,D,2,25.116666666667,0,0,0,0,0,-,2,0.00,0.14,6,5,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,-
813,Chris Tierney,S.J,C,43,526.65,6,15,10,5,21,75.00,48,12.50,4.84,89,66,50,26,5,7,6,3,3,0,0,10,20,19,11,42,17,150,192,43.86
814,Jordan Martinook,ARI,L,8,93.583333333333,0,1,0,1,1,33.33,8,0.00,1.09,22,20,14,7,1,4,0,0,0,0,0,2,0,2,14,12,2,1,0,100.00
815,Damon Severson,N.J,D,51,1120.1166666667,5,12,2,10,17,41.46,93,5.38,4.48,205,140,40,5,4,5,22,11,11,0,0,2,38,14,19,27,34,0,1,0.00
816,Jake McCabe,BUF,D,2,22.25,0,0,0,0,0,-,2,0.00,0.07,3,3,1,0,0,1,0,0,0,0,0,0,0,0,4,5,1,0,0,-
817,Brendan Woods,CAR,L,2,12.066666666667,0,0,0,0,0,-,3,0.00,0.16,4,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-
818,Brett Kulak,CGY,D,1,19.516666666667,0,0,0,0,0,0.00,0,-,0.0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,-
819,Cedric Paquette,T.B,C,64,871.08333333333,12,7,4,3,19,79.17,91,13.19,9.81,153,129,102,55,1,12,51,21,18,3,0,29,23,24,127,104,58,112,123,47.66
820,Josh Anderson,CBJ,R,6,80.7,0,1,0,1,1,33.33,10,0.00,0.56,19,13,12,2,0,2,2,1,1,0,0,1,3,3,24,12,2,0,0,-
821,Petteri Lindbohm,STL,D,23,358.13333333333,2,1,1,0,3,27.27,32,6.25,1.3,53,40,15,2,0,0,26,10,8,2,0,7,3,6,26,63,22,0,0,-
822,Damien Brunner,N.J,R,17,257.5,2,5,3,2,7,77.78,29,6.90,2.73,59,43,30,8,0,4,8,4,4,0,0,1,6,6,7,8,3,2,2,50.00
823,Liam O'Brien,WSH,C,13,98.066666666667,1,1,1,0,2,50.00,16,6.25,1.24,22,19,11,8,1,0,23,7,4,3,0,5,1,3,35,18,0,1,1,50.00
824,Jayson Megna,PIT,C,12,132.41666666667,0,1,0,1,1,50.00,13,0.00,0.88,23,17,9,5,0,1,14,7,7,0,0,4,4,3,40,16,8,0,0,-
825,Raman Hrabarenka,N.J,D,1,11.916666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,-
826,Andrej Sustr,T.B,D,72,1274.5666666667,0,13,5,8,13,27.08,55,0.00,2.27,132,78,26,6,2,3,34,17,17,0,0,5,28,17,39,108,84,0,0,-
827,Tim Schaller,BUF,C,18,204.28333333333,1,1,1,0,2,66.67,19,5.26,1.43,26,22,17,7,2,1,2,1,1,0,0,1,3,3,44,8,14,74,112,39.78
828,Conor Allen,NYR,D,4,48.8,0,0,0,0,0,0.00,2,0.00,0.05,4,2,1,0,1,0,4,2,2,0,0,0,3,0,6,7,0,0,0,-
829,Danny DeKeyser,DET,D,80,1674.2,2,29,10,19,31,42.47,89,2.25,3.86,217,145,43,3,2,12,40,20,20,0,0,13,38,14,74,105,88,0,0,-
830,Nate Schmidt,WSH,D,39,541.56666666667,1,3,0,3,4,22.22,40,2.50,1.7,87,54,24,4,3,6,10,5,5,0,0,3,13,11,34,54,33,0,0,-
831,Eriah Hayes,S.J,R,4,39.883333333333,0,0,0,0,0,-,10,0.00,0.7,10,10,5,3,0,1,2,1,1,0,0,0,1,1,7,7,4,1,0,100.00
832,Matt Lindblad,BOS,C,2,15.516666666667,0,0,0,0,0,-,3,0.00,0.23,5,4,3,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,5,0.00
833,Chad Ruhwedel,BUF,D,4,49.85,0,1,1,0,1,33.33,4,0.00,0.09,6,4,3,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,-
834,Andrew Miller,EDM,C,9,123.75,1,5,3,2,6,100.00,14,7.14,1.2,22,20,17,6,1,2,0,0,0,0,0,1,6,3,7,9,6,1,1,50.00
835,Michael Raffl,PHI,L,67,951.11666666667,21,7,2,5,28,59.57,134,15.67,14.61,222,180,143,70,10,7,34,14,12,2,0,12,18,21,172,147,46,44,53,45.36
836,Anthony Duclair,NYR,L,18,218.81666666667,1,6,4,2,7,77.78,18,5.56,2.3,36,26,28,17,1,0,4,2,2,0,0,4,6,5,6,32,5,0,0,-
837,Bogdan Yakimov,EDM,C,1,11.316666666667,0,0,0,0,0,-,1,0.00,0.21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,3,4,42.86
838,Sven Andrighetto,MTL,R,12,112.96666666667,2,1,1,0,3,42.86,12,16.67,0.9,21,13,11,6,0,0,0,0,0,0,0,0,2,1,5,13,4,3,12,20.00
839,Andrew Copp,WPG,C,1,13.266666666667,0,1,1,0,1,50.00,4,0.00,0.37,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,66.67
840,Andre Burakovsky,WSH,L,53,684.8,9,13,6,7,22,50.00,65,13.85,6.95,142,101,89,24,2,6,10,5,5,0,0,8,17,18,22,85,18,74,93,44.31
841,Marko Dano,CBJ,C,35,464.0,8,13,8,5,21,80.77,84,9.52,7.78,129,104,79,43,3,7,14,7,7,0,0,9,7,18,94,51,12,16,21,43.24
842,Ryan Hartman,CHI,L,5,41.433333333333,0,0,0,0,0,-,8,0.00,0.67,11,10,8,6,0,0,2,1,1,0,0,1,0,0,11,9,2,0,0,-
843,Jacob De La Rose,MTL,L,33,455.35,4,2,1,1,6,60.00,38,10.53,3.61,67,48,33,12,3,2,12,6,6,0,0,1,13,6,71,39,24,64,96,40.00
844,Emile Poirier,CGY,L,6,47.9,0,1,0,1,1,100.00,2,0.00,0.14,6,4,2,0,1,0,0,0,0,0,0,2,0,3,7,7,1,0,1,0.00
845,Nathan MacKinnon,COL,C,64,1091.0666666667,14,24,15,9,38,71.70,192,7.29,16.46,323,257,168,65,11,24,34,14,12,2,0,27,38,45,43,81,41,201,227,46.96
846,Aleksander Barkov,FLA,C,71,1242.4166666667,16,20,9,11,36,64.29,123,13.01,12.44,199,159,123,53,11,11,16,8,8,0,0,10,27,42,35,133,35,462,540,46.11
847,Jonathan Drouin,T.B,L,70,926.55,4,28,16,12,32,68.09,76,5.26,6.29,154,108,77,25,5,10,34,13,12,0,1,12,25,36,55,51,16,11,10,52.38
848,Seth Jones,NSH,D,82,1630.4,8,19,9,10,27,40.30,123,6.50,7.26,264,170,73,13,9,18,20,10,10,0,0,14,46,41,72,85,90,0,0,-
849,Elias Lindholm,CAR,C,81,1330.3,17,22,13,9,39,67.24,170,10.00,18.7,302,223,154,76,7,20,14,7,7,0,0,9,42,36,106,144,30,115,105,52.27
850,Sean Monahan,CGY,C,81,1589.3333333333,31,31,20,11,62,65.96,191,16.23,21.64,344,266,225,98,18,18,12,6,6,0,0,12,52,81,39,50,42,902,928,49.29
851,Darnell Nurse,EDM,D,2,33.983333333333,0,0,0,0,0,0.00,2,0.00,0.02,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-
852,Rasmus Ristolainen,BUF,D,78,1607.8666666667,8,12,6,6,20,43.48,121,6.61,5.43,222,158,52,10,5,2,26,12,12,0,0,11,35,9,118,170,136,1,0,100.00
853,Bo Horvat,VAN,C,68,833.93333333333,13,12,7,5,25,78.13,93,13.98,10.77,142,120,111,67,4,7,16,8,8,0,0,7,10,13,70,46,47,436,412,51.42
854,Valeri Nichushkin,DAL,R,8,110.18333333333,0,1,0,1,1,33.33,6,0.00,0.76,19,12,11,4,1,0,2,1,1,0,0,1,6,5,7,7,1,0,0,-
855,Alexander Wennberg,CBJ,C,68,1062.4666666667,4,16,9,7,20,54.05,85,4.71,7.93,144,107,93,46,2,9,22,10,10,0,0,19,11,25,58,68,45,288,386,42.73
856,Nikita Zadorov,BUF,D,60,1062.45,3,12,6,6,15,31.91,52,5.77,2.47,104,76,30,4,2,4,51,20,18,1,1,6,39,11,134,64,73,1,0,100.00
857,Curtis Lazar,OTT,C,67,864.08333333333,6,9,7,2,15,44.12,92,6.52,10.53,165,126,94,47,9,8,14,7,7,0,0,10,13,24,167,137,40,129,144,47.25
858,Mirco Mueller,S.J,D,39,661.48333333333,1,3,1,2,4,21.05,31,3.23,1.04,69,44,14,2,0,5,10,5,5,0,0,6,21,19,49,67,58,0,0,-
859,Kerby Rychel,CBJ,L,5,53.466666666667,0,3,3,0,3,100.00,4,0.00,0.39,10,7,4,2,1,2,2,1,1,0,0,0,1,2,11,3,3,0,0,-
860,Ronalds Kenins,VAN,L,30,368.05,4,8,5,3,12,80.00,38,10.53,2.89,68,50,42,14,7,2,8,4,4,0,0,0,9,13,71,39,7,0,0,-
861,Josh Jooris,CGY,R,60,869.5,12,12,6,6,24,57.14,89,13.48,10.34,163,130,100,56,4,10,16,8,8,0,0,13,29,39,59,65,29,276,291,48.68
862,Tyler Gaudet,ARI,C,2,19.15,0,0,0,0,0,-,1,0.00,0.02,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,9,8,52.94
863,Trevor van Riemsdyk,CHI,D,18,243.65,0,1,1,0,1,16.67,21,0.00,0.87,41,26,10,3,0,0,2,1,1,0,0,2,4,9,4,17,15,0,0,-
864,Christian Folin,MIN,D,40,608.0,2,8,5,3,10,37.04,39,5.13,1.27,86,57,16,1,1,3,13,5,4,1,0,5,16,9,46,78,42,0,0,-
865,Jordan Oesterle,EDM,D,6,88.166666666667,0,1,1,0,1,100.00,7,0.00,0.27,16,11,3,0,0,1,0,0,0,0,0,1,1,2,2,10,3,0,0,-
866,Patrick Brown,CAR,C,7,62.166666666667,0,0,0,0,0,0.00,4,0.00,0.26,10,7,3,0,0,0,4,2,2,0,0,1,0,1,11,10,2,0,2,0.00
867,Dennis Everberg,COL,R,55,649.05,3,9,4,5,12,57.14,62,4.84,6.02,109,87,66,33,4,7,10,5,5,0,0,11,11,20,73,76,41,0,3,0.00
868,David Wolf,CGY,L,3,28.15,0,0,0,0,0,-,1,0.00,0.22,4,3,4,1,0,0,2,1,1,0,0,0,0,1,6,3,0,1,1,50.00
869,Borna Rendulic,COL,R,11,103.41666666667,1,1,1,0,2,33.33,6,16.67,0.71,11,7,5,3,1,0,6,3,3,0,0,0,1,5,22,9,3,0,0,-
870,Melker Karlsson,S.J,C,53,818.05,13,11,5,6,24,63.16,100,13.00,10.99,174,141,110,52,10,7,20,10,10,0,0,11,22,21,51,108,26,13,20,39.39
871,Pierre-Edouard Bellemare,PHI,L,81,1039.3833333333,6,6,4,2,12,46.15,113,5.31,9.56,204,159,89,35,6,14,18,6,4,2,0,15,19,32,121,126,61,360,401,47.31
872,Aaron Ekblad,FLA,D,81,1766.6166666667,12,27,10,17,39,44.32,170,7.06,9.79,351,238,78,14,5,26,32,16,16,0,0,15,41,26,109,136,80,0,0,-
873,Sam Reinhart,BUF,C,9,93.266666666667,0,1,0,1,1,100.00,3,0.00,0.32,6,3,3,1,0,0,2,1,1,0,0,2,1,2,3,9,5,21,65,24.42
874,Leon Draisaitl,EDM,C,37,469.73333333333,2,7,6,1,9,60.00,49,4.08,4.98,77,67,44,21,0,7,4,2,2,0,0,9,16,14,21,45,8,128,187,40.63
875,Sam Bennett,CGY,C,1,16.0,0,1,1,0,1,100.00,1,0.00,0.26,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,5,16.67
876,Kevin Fiala,NSH,L,1,11.416666666667,0,0,0,0,0,-,3,0.00,0.18,3,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-
877,David Pastrnak,BOS,R,46,642.76666666667,10,17,8,9,27,77.14,93,10.75,8.02,175,135,81,37,5,8,8,4,4,0,0,10,30,25,20,56,11,5,12,29.41
878,Viktor Arvidsson,NSH,L,6,61.533333333333,0,0,0,0,0,0.00,9,0.00,0.53,18,14,5,0,1,1,0,0,0,0,0,1,3,3,3,8,5,0,0,-
879,Jiri Sekac,"ANA, MTL",L,69,936.45,9,14,3,11,23,67.65,85,10.59,8.42,162,130,98,47,4,12,22,11,11,0,0,15,27,26,75,115,29,0,2,0.00
880,Casey Bailey,TOR,R,6,54.216666666667,1,0,0,0,1,50.00,9,11.11,0.49,11,10,8,2,1,0,2,1,1,0,0,1,1,1,3,7,4,0,0,-
881,Kyle Baun,CHI,R,3,37.616666666667,0,0,0,0,0,-,4,0.00,0.42,8,8,4,2,1,0,0,0,0,0,0,0,0,1,12,2,0,0,0,-
